task,left_draw,right_draw,term_jaccard,test_prediction_disagreement_rmse
I_photo,5,17,0.8701298701298701,0.005058769607158829
I_photo,5,18,0.8947368421052632,0.005045572395634609
I_photo,5,19,0.8461538461538461,0.005930522257635071
I_photo,6,7,0.92,0.002380205663690666
I_photo,6,8,0.8701298701298701,0.004941323666331764
I_photo,6,9,0.8947368421052632,0.0037718597879301268
I_photo,6,10,0.9459459459459459,0.0027601102473733923
I_photo,6,11,0.92,0.004301431771456775
I_photo,6,12,0.8947368421052632,0.0041144050541755605
I_photo,6,13,0.8947368421052632,0.004474553361886532
I_photo,6,14,0.9459459459459459,0.0032643649808098674
I_photo,6,15,0.8461538461538461,0.013890802305170523
I_photo,6,16,0.9459459459459459,0.004316861306994203
I_photo,6,17,0.9459459459459459,0.001838301761143195
I_photo,6,18,0.92,0.0040746975328662975
I_photo,6,19,0.9459459459459459,0.003687133988729139
I_photo,7,8,0.92,0.004528337653681294
I_photo,7,9,0.92,0.0027824077359496742
I_photo,7,10,0.9726027397260274,0.002082062311397124
I_photo,7,11,0.9459459459459459,0.0026320377295802467
I_photo,7,12,0.9459459459459459,0.002901142480293243
I_photo,7,13,0.9459459459459459,0.0038389164174476484
I_photo,7,14,0.9459459459459459,0.0033900774349795437
I_photo,7,15,0.92,0.01360937515010103
I_photo,7,16,0.9459459459459459,0.004369015273771628
I_photo,7,17,0.9459459459459459,0.0025743880046012607
I_photo,7,18,0.9459459459459459,0.004827000515844719
I_photo,7,19,0.92,0.0033950888029057723
I_photo,8,9,0.8461538461538461,0.00604911424016924
I_photo,8,10,0.92,0.005052077231748752
I_photo,8,11,0.8947368421052632,0.0043565191079005805
I_photo,8,12,0.92,0.00438437053056194
I_photo,8,13,0.9459459459459459,0.002542639225381432
I_photo,8,14,0.8947368421052632,0.004569907177638194
I_photo,8,15,0.8947368421052632,0.014523682189698371
I_photo,8,16,0.8947368421052632,0.0038042444714447635
I_photo,8,17,0.8947368421052632,0.004170649073954327
I_photo,8,18,0.8947368421052632,0.004337339133839501
I_photo,8,19,0.8701298701298701,0.0039498019117366195
I_photo,9,10,0.92,0.003009862910013549
I_photo,9,11,0.8701298701298701,0.003477918274372402
I_photo,9,12,0.8701298701298701,0.0034194545755049516
I_photo,9,13,0.8701298701298701,0.004924804438496923
I_photo,9,14,0.8947368421052632,0.004069888334792561
I_photo,9,15,0.8461538461538461,0.013863007628115433
I_photo,9,16,0.8947368421052632,0.005440571870941227
I_photo,9,17,0.8947368421052632,0.00397902960246924
I_photo,9,18,0.8947368421052632,0.005816299423778971
I_photo,9,19,0.8947368421052632,0.004288008939684017
I_photo,10,11,0.92,0.0036308126767347917
I_photo,10,12,0.9459459459459459,0.0037177345127610744
I_photo,10,13,0.9459459459459459,0.0045309570575391206
I_photo,10,14,0.9726027397260274,0.0038201519997805456
I_photo,10,15,0.8947368421052632,0.014518994232778415
I_photo,10,16,0.9459459459459459,0.004950994534613545
I_photo,10,17,0.9459459459459459,0.002371555838584134
I_photo,10,18,0.9459459459459459,0.00489822309264607
I_photo,10,19,0.92,0.003777325367590976
I_photo,11,12,0.92,0.0023371288385515216
I_photo,11,13,0.92,0.0030953998623240516
I_photo,11,14,0.92,0.00352180875589024
I_photo,11,15,0.8947368421052632,0.014132238413775573
I_photo,11,16,0.9459459459459459,0.003805151341314098
I_photo,11,17,0.9459459459459459,0.0038409346071594385
I_photo,11,18,0.9459459459459459,0.005020249730681759
I_photo,11,19,0.92,0.0030264467175665772
I_photo,12,13,0.9726027397260274,0.0029674911557908035
I_photo,12,14,0.92,0.003701272360588071
I_photo,12,15,0.9459459459459459,0.013259201153741582
I_photo,12,16,0.8947368421052632,0.004236396754936302
I_photo,12,17,0.8947368421052632,0.004043115918533694
I_photo,12,18,0.8947368421052632,0.004973757826931865
I_photo,12,19,0.8701298701298701,0.003947260946896909
I_photo,13,14,0.92,0.0031585429866127393
I_photo,13,15,0.92,0.013875362261264868
I_photo,13,16,0.92,0.002353760768341992
I_photo,13,17,0.92,0.00366896493841263
I_photo,13,18,0.92,0.003307237480007442
I_photo,13,19,0.8947368421052632,0.002821712196187064
I_photo,14,15,0.8701298701298701,0.014410164082702466
I_photo,14,16,0.92,0.0023449732045416807
I_photo,14,17,0.92,0.0025424685380112983
I_photo,14,18,0.92,0.0026922749897741196
I_photo,14,19,0.8947368421052632,0.0021928478937951667
I_photo,15,16,0.8701298701298701,0.014558450300337282
I_photo,15,17,0.8701298701298701,0.01482211162790095
I_photo,15,18,0.8947368421052632,0.014382026634470621
I_photo,15,19,0.8461538461538461,0.015347870450094208
I_photo,16,17,1.0,0.003431974574982282
I_photo,16,18,0.9726027397260274,0.002094502026027402
I_photo,16,19,0.9726027397260274,0.0021176493071458145
I_photo,17,18,0.9726027397260274,0.003209777385873996
I_photo,17,19,0.9726027397260274,0.0024687678428754836
I_photo,18,19,0.9459459459459459,0.003206476978938958
AC_Response,0,1,0.8181818181818182,0.06392361403227946
AC_Response,0,2,0.5384615384615384,0.04212453845700361
AC_Response,0,3,0.5384615384615384,0.06817447340304213
AC_Response,0,4,0.6666666666666666,0.0966357139707518
AC_Response,0,5,0.8181818181818182,0.09912707459953678
AC_Response,0,6,0.6666666666666666,0.0730926922982765
AC_Response,0,7,0.8181818181818182,0.09023500337337649
AC_Response,0,8,0.6666666666666666,0.08846755711979147
AC_Response,0,9,0.8181818181818182,0.1511847717672466
AC_Response,0,10,0.6666666666666666,0.15248817927171157
AC_Response,0,11,0.6666666666666666,0.07299628006827993
AC_Response,0,12,0.5384615384615384,0.11308471294331936
AC_Response,0,13,0.8181818181818182,0.0681564288895575
AC_Response,0,14,0.6666666666666666,0.0710941513637436
AC_Response,0,15,1.0,0.06060839719841677
AC_Response,0,16,0.8181818181818182,0.06506327372918469
AC_Response,0,17,0.6666666666666666,0.10414011740241974
AC_Response,0,18,0.6666666666666666,0.07220509937476391
AC_Response,0,19,0.8181818181818182,0.07805992021283566
AC_Response,1,2,0.6666666666666666,0.0411806955300292
AC_Response,1,3,0.5384615384615384,0.032569157875453995
AC_Response,1,4,0.6666666666666666,0.05028462263915572
AC_Response,1,5,0.8181818181818182,0.04833336435576152
AC_Response,1,6,0.6666666666666666,0.04474519328995868
AC_Response,1,7,0.6666666666666666,0.05411271431334915
AC_Response,1,8,0.6666666666666666,0.05333748118574678
AC_Response,1,9,0.8181818181818182,0.10442032369432099
AC_Response,1,10,0.8181818181818182,0.11276129539413128
AC_Response,1,11,0.8181818181818182,0.04391183101113099
AC_Response,1,12,0.5384615384615384,0.06341066852062914
AC_Response,1,13,1.0,0.03811236635127335
AC_Response,1,14,0.6666666666666666,0.03052935674834173
AC_Response,1,15,0.8181818181818182,0.03475045306008272
AC_Response,1,16,0.6666666666666666,0.03453495274956351
AC_Response,1,17,0.8181818181818182,0.05533768114719008
AC_Response,1,18,0.8181818181818182,0.03715750277548022
AC_Response,1,19,0.6666666666666666,0.03736031057894074
AC_Response,2,3,0.5384615384615384,0.04937911149580779
AC_Response,2,4,0.5384615384615384,0.07345575639763069
AC_Response,2,5,0.5384615384615384,0.07515702088969141
AC_Response,2,6,0.5384615384615384,0.06521287965691862
AC_Response,2,7,0.5384615384615384,0.06333669512845072
AC_Response,2,8,0.6666666666666666,0.07572378355062946
AC_Response,2,9,0.6666666666666666,0.12804994956164703
AC_Response,2,10,0.6666666666666666,0.1324984344729771
AC_Response,2,11,0.8181818181818182,0.05262140629696102
AC_Response,2,12,0.6666666666666666,0.09318972604596021
AC_Response,2,13,0.6666666666666666,0.052278227118614254
AC_Response,2,14,0.5384615384615384,0.047692587733676337
AC_Response,2,15,0.5384615384615384,0.04901033060040746
AC_Response,2,16,0.5384615384615384,0.03109453765463727
AC_Response,2,17,0.6666666666666666,0.0757851192940098
AC_Response,2,18,0.8181818181818182,0.04878891298147013
AC_Response,2,19,0.5384615384615384,0.05319703947865342
AC_Response,3,4,0.8181818181818182,0.05222923892115829
AC_Response,3,5,0.6666666666666666,0.0521441095741124
AC_Response,3,6,0.8181818181818182,0.04618007079140327
AC_Response,3,7,0.6666666666666666,0.04137217003872121
AC_Response,3,8,0.6666666666666666,0.05227393719239159
AC_Response,3,9,0.5384615384615384,0.09719418350655455
AC_Response,3,10,0.6666666666666666,0.1037436120751119
AC_Response,3,11,0.5384615384615384,0.04954335406757345
AC_Response,3,12,0.8181818181818182,0.05877782968601035
AC_Response,3,13,0.5384615384615384,0.04503970841762763
AC_Response,3,14,0.8181818181818182,0.02723475027325921
AC_Response,3,15,0.5384615384615384,0.04147345132944973
AC_Response,3,16,0.6666666666666666,0.040772147195538816
AC_Response,3,17,0.42857142857142855,0.05639358509542448
AC_Response,3,18,0.5384615384615384,0.035256421264181714
AC_Response,3,19,0.6666666666666666,0.030829229962354033
AC_Response,4,5,0.6666666666666666,0.02827959698328851
AC_Response,4,6,1.0,0.03533177347952394
AC_Response,4,7,0.6666666666666666,0.06469808302681158
AC_Response,4,8,0.8181818181818182,0.032344145200640106
AC_Response,4,9,0.6666666666666666,0.06597972872265771
AC_Response,4,10,0.6666666666666666,0.06926597531834322
AC_Response,4,11,0.5384615384615384,0.041032416159260426
AC_Response,4,12,0.8181818181818182,0.03151262577345294
AC_Response,4,13,0.6666666666666666,0.04886474766176151
AC_Response,4,14,0.8181818181818182,0.04844292722501599
AC_Response,4,15,0.6666666666666666,0.042893378619403656
AC_Response,4,16,0.6666666666666666,0.06700436535074296
AC_Response,4,17,0.5384615384615384,0.03274685882970257
AC_Response,4,18,0.6666666666666666,0.036175887281894865
AC_Response,4,19,0.8181818181818182,0.037968463490042174
AC_Response,5,6,0.6666666666666666,0.04475962872081706
AC_Response,5,7,0.8181818181818182,0.05736149124221509
AC_Response,5,8,0.6666666666666666,0.048269394605464505
AC_Response,5,9,0.8181818181818182,0.06136589185238951
AC_Response,5,10,0.6666666666666666,0.07223269770579356
AC_Response,5,11,0.6666666666666666,0.0424930993398084
AC_Response,5,12,0.5384615384615384,0.035965901056294006
AC_Response,5,13,0.8181818181818182,0.04085246547051992
AC_Response,5,14,0.8181818181818182,0.05069125455832129
AC_Response,5,15,0.8181818181818182,0.05078474785554737
AC_Response,5,16,0.6666666666666666,0.060601494868282806
AC_Response,5,17,0.6666666666666666,0.0280936724492165
AC_Response,5,18,0.6666666666666666,0.03862730104753553
AC_Response,5,19,0.6666666666666666,0.02983557093681015
AC_Response,6,7,0.6666666666666666,0.0714113046451936
AC_Response,6,8,0.8181818181818182,0.028087068439329402
AC_Response,6,9,0.6666666666666666,0.08810583142364364
AC_Response,6,10,0.6666666666666666,0.08833142657587416
AC_Response,6,11,0.5384615384615384,0.042393834909589756
AC_Response,6,12,0.8181818181818182,0.04819428003589421
AC_Response,6,13,0.6666666666666666,0.04033510485580201
AC_Response,6,14,0.8181818181818182,0.0478106192399965
AC_Response,6,15,0.6666666666666666,0.02502205833780402
AC_Response,6,16,0.6666666666666666,0.06712933483160852
AC_Response,6,17,0.5384615384615384,0.05475676494917456
AC_Response,6,18,0.6666666666666666,0.037417341015914034
AC_Response,6,19,0.8181818181818182,0.04201818577214284
AC_Response,7,8,0.6666666666666666,0.07007999805447532
AC_Response,7,9,0.6666666666666666,0.08913485460978701
AC_Response,7,10,0.5384615384615384,0.09815911463747037
AC_Response,7,11,0.5384615384615384,0.059628829202685536
AC_Response,7,12,0.5384615384615384,0.06881404527393395
AC_Response,7,13,0.6666666666666666,0.05418119640947241
AC_Response,7,14,0.8181818181818182,0.03710532165125958
AC_Response,7,15,0.8181818181818182,0.06440290397975518
AC_Response,7,16,0.6666666666666666,0.04856341720401091
AC_Response,7,17,0.5384615384615384,0.06130711482686963
AC_Response,7,18,0.6666666666666666,0.04246541569473069
AC_Response,7,19,0.8181818181818182,0.03635207222630513
AC_Response,8,9,0.8181818181818182,0.07851172477968496
AC_Response,8,10,0.6666666666666666,0.08044053856792337
AC_Response,8,11,0.5384615384615384,0.04865694287693678
AC_Response,8,12,0.8181818181818182,0.04506612731296877
AC_Response,8,13,0.6666666666666666,0.05295167136755639
AC_Response,8,14,0.8181818181818182,0.04939454098305228
AC_Response,8,15,0.6666666666666666,0.03989631629346073
AC_Response,8,16,0.6666666666666666,0.07651356180688636
AC_Response,8,17,0.6666666666666666,0.05817921142867345
AC_Response,8,18,0.8181818181818182,0.038886142042092495
AC_Response,8,19,0.6666666666666666,0.04822056271241957
AC_Response,9,10,0.6666666666666666,0.03482473577863873
AC_Response,9,11,0.6666666666666666,0.09173282497927833
AC_Response,9,12,0.6666666666666666,0.05435698973565794
AC_Response,9,13,0.8181818181818182,0.09329246933160235
AC_Response,9,14,0.6666666666666666,0.09500467209155425
AC_Response,9,15,0.8181818181818182,0.09840153469686144
AC_Response,9,16,0.6666666666666666,0.11472120382096648
AC_Response,9,17,0.8181818181818182,0.06593981683787828
AC_Response,9,18,0.8181818181818182,0.08360400123789265
AC_Response,9,19,0.6666666666666666,0.07810172455896319
AC_Response,10,11,0.8181818181818182,0.09377836250186349
