seed,task,model,mae_log,rmse_log,mae_linear,mae_model_space,rmse_model_space,r2_model_space,picp_95,mpiw_log,mean_std_log,raw_picp_95,calibrated_picp_95,raw_mpiw_log,calibrated_mpiw_log,raw_gaussian_nll_model_space,calibrated_gaussian_nll_model_space,raw_interval_score_95,calibrated_interval_score_95,raw_curve_coverage_95,calibrated_curve_coverage_95,mpiw_model_space,mean_std_model_space,calibration_z,calibration_raw_quantile,calibration_std_scale_vs_normal,calibration_unit,calibration_score_count,derivative_mae_model_space,derivative_rmse_model_space,inference_method,comparison_eligible,comparison_status,hmc_acceptance_rate,train_curve_count,validation_curve_count,calibration_curve_count,test_curve_count,train_samples,validation_samples,calibration_samples,test_samples,train_fraction,validation_fraction,calibration_fraction,test_fraction,split_seed,run_label,raw_curve_coverage_95_wilson_low,raw_curve_coverage_95_wilson_high,calibrated_curve_coverage_95_wilson_low,calibrated_curve_coverage_95_wilson_high,raw_group_coverage_95,no_shrink_conformal_group_coverage_95,no_shrink_conformal_picp_95,no_shrink_conformal_mpiw_log,no_shrink_conformal_interval_score_95,raw_gaussian_nll_task_space,raw_gaussian_crps_task_space,task_key,likelihood,architecture,budget_multiplier,epochs_completed_mean,optimizer_updates_total,source_target_scale_to_current,source_prediction_file,source_maximum_epochs,source_realized_epochs,source_batch_size,source_learning_rate,source_train_mc_samples,source_validation_mc_samples,source_early_stopping_patience,matching_rule,frozen_source,raw_group_calibration_error_pp,no_shrink_group_calibration_error_pp,standard_conformal_picp_95,standard_conformal_mpiw_log,standard_conformal_gaussian_nll_model_space,no_shrink_conformal_gaussian_nll_model_space,standard_conformal_interval_score_95,standard_conformal_curve_coverage_95,no_shrink_conformal_curve_coverage_95,standard_conformal_group_coverage_95,calibrated_group_coverage_95,raw_device_coverage_95,standard_conformal_device_coverage_95,no_shrink_conformal_device_coverage_95,calibrated_device_coverage_95,raw_subcurve_coverage_95,standard_conformal_subcurve_coverage_95,no_shrink_conformal_subcurve_coverage_95,calibrated_subcurve_coverage_95,test_group_count,test_device_count,test_subcurve_count,test_point_count,raw_z,standard_conformal_z,no_shrink_conformal_z,calibration_group_columns,calibration_sigma_floor_standardized,calibration_sigma_floor_model_space,dropout_rate,ensemble_size,mc_samples,per_member_parameter_count,total_parameter_count,budget_policy,training_time_s,member_epoch_allocation,member_optimizer_update_allocation,estimated_training_forward_passes,per_member_optimizer_updates,source_bkan_optimizer_updates,total_optimizer_update_ratio_vs_bkan,budget_audit_passed,standard_conformal_curve_coverage_95_wilson_low,standard_conformal_curve_coverage_95_wilson_high,no_shrink_conformal_curve_coverage_95_wilson_low,no_shrink_conformal_curve_coverage_95_wilson_high,raw_group_coverage_95_wilson_low,raw_group_coverage_95_wilson_high,standard_conformal_group_coverage_95_wilson_low,standard_conformal_group_coverage_95_wilson_high,no_shrink_conformal_group_coverage_95_wilson_low,no_shrink_conformal_group_coverage_95_wilson_high,calibrated_group_coverage_95_wilson_low,calibrated_group_coverage_95_wilson_high,raw_device_coverage_95_wilson_low,raw_device_coverage_95_wilson_high,standard_conformal_device_coverage_95_wilson_low,standard_conformal_device_coverage_95_wilson_high,no_shrink_conformal_device_coverage_95_wilson_low,no_shrink_conformal_device_coverage_95_wilson_high,calibrated_device_coverage_95_wilson_low,calibrated_device_coverage_95_wilson_high,calibration_device_count,calibration_subcurve_count,calibration_point_count,points_per_calibration_device,points_per_test_device,source_checkpoint,source_manifest
45,I_dark,mc_dropout_mlp,0.0033247660462863465,0.0047705711846413885,2.297431093019254e-09,0.0033247660462863465,0.0047705711846413885,0.999367736740062,100.0,0.07838120311498642,0.019995206966996193,100.0,100.0,0.07838120311498642,0.07838120311498642,-1.4292148102612665,-1.4292148102612665,0.07838121304474756,0.07838120857874552,100.0,100.0,0.07838120311498642,0.019995206966996193,1.96,0.7551252528946572,1.0,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,100.0,100.0,100.0,0.07838120311498642,0.0783812283333333,-3.1281774472621153,0.005017150425314357,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,300.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.030197782441973686,-2.2543498983158137,-1.4292148102612665,0.03019778331120809,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,0.7551252528946572,1.96,_curve_id,0.008667948887372798,0.0015851352363824844,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,21.552733900025487,[300],[14700],44100.0,14700.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,I_dark,equal_budget_deep_ensemble_mlp,0.008716744088663676,0.013301893815258344,5.076581049851301e-09,0.008716744088663676,0.013301893815258344,0.9950843139463057,100.0,0.1269330531358719,0.01575370319187641,99.16666666666667,100.0,0.0617544986307621,0.1269330531358719,-1.4454884427255266,-0.8883149439103429,0.06595237409301369,0.12693305810292563,87.5,100.0,0.1269330531358719,0.01575370319187641,4.028673842380187,4.028673842380187,2.055445837949075,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,87.5,100.0,100.0,0.1269330531358719,0.12693305916666667,-3.1444508462406846,0.006502356675312169,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,60.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,7.5,5.0,100.0,0.1269330531358719,-0.8883149439103429,-0.8883149439103429,0.12693305810292563,100.0,100.0,100.0,100.0,87.5,100.0,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,4.028673842380187,4.028673842380187,_curve_id,0.007775780773817499,0.001421981630846858,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,13.29763520002598,"[60, 60, 60, 60, 60]","[2940, 2940, 2940, 2940, 2940]",14700.0,2940.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,I_dark,bkan_vi_frozen,0.0020177888087011,0.0030421009806297,1.495940436800645e-09,0.0020177888087011,0.0030421009806297,0.9996263411337362,100.0,0.0713392586152426,0.0181987904630721,100.0,100.0,0.0713392586152428,0.0713392586152426,-3.102944643055042,-3.1029447623739714,0.07133925861524268,0.0713392586152426,100.0,100.0,0.0713392586152426,0.0181987904630721,1.96,0.9670244102908252,1.0,curve,24.0,0.0174608963229562,0.0468727108349331,vi,True,eligible,,104.0,16.0,24.0,16.0,1560,240.0,360.0,240.0,0.65,0.1,0.15,0.1,46.0,confirmatory,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,100.0,100.0,100.0,0.0713392586152426,0.07133925861524268,-3.1029447623739714,0.004431566091038401,dark_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,300.0,14700,1.0,artifacts\results\uq_repeated_grouped\seed_46\I-dark-bayes-results\uq_test_predictions.csv,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\uq_repeated_grouped,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,I_dark,mc_dropout_mlp,0.003198758845334378,0.004551370416025168,2.455013930664181e-09,0.003198758845334378,0.004551370416025168,0.9991636031200053,100.0,0.06772010773420334,0.01727553829550743,100.0,100.0,0.06772010773420334,0.06772010773420334,-1.5591145252212,-1.5591145252212,0.06772010642196964,0.06772011121114095,100.0,100.0,0.06772010773420334,0.01727553829550743,1.96,1.0777807499513872,1.0,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,100.0,100.0,100.0,0.06772010773420334,0.06772010625,-3.2510016553384435,0.004458332430917453,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,300.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.037238482385873795,-2.0734582979657588,-1.5591145252212,0.03723848263422648,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,1.0777807499513872,1.96,_curve_id,0.007286305386694062,0.0013419308234006166,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,21.7401058000396,[300],[14700],44100.0,14700.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,I_dark,equal_budget_deep_ensemble_mlp,0.010754711618156372,0.01536417529702639,6.741468402128933e-09,0.010754711618156372,0.01536417529702639,0.9904688227364246,99.58333333333333,0.11943367123603821,0.02124015800654888,98.33333333333333,99.58333333333333,0.0832614079117775,0.11943367123603821,-1.1004271929999077,-0.8663834335820205,0.09012884835796152,0.12199621723584247,87.5,93.75,0.11943367123603821,0.02124015800654888,2.8115068432011068,2.8115068432011068,1.4344422669393402,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,87.5,93.75,99.58333333333333,0.11943367123603821,0.12199621197293344,-2.7923149516302748,0.00828139250920896,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,60.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,7.5,1.25,99.58333333333333,0.11943367123603821,-0.8663834335820205,-0.8663834335820205,0.12199621723584247,93.75,93.75,93.75,93.75,87.5,93.75,93.75,93.75,,,,,16.0,16.0,0.0,240.0,1.96,2.8115068432011068,2.8115068432011068,_curve_id,0.00867832996485355,0.001598302274942398,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,13.240020500030369,"[60, 60, 60, 60, 60]","[2940, 2940, 2940, 2940, 2940]",14700.0,2940.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,I_dark,bkan_vi_frozen,0.0029233760698998,0.0045040390640869,2.709816404614691e-09,0.0029233760698998,0.0045040390640869,0.9993468826847292,100.0,0.1550811783057894,0.0209074406925755,100.0,100.0,0.0819571675148961,0.1550811783057894,-2.9688649458507927,-2.3423459371406308,0.08195716751489589,0.1550811783057894,100.0,100.0,0.1550811783057894,0.0209074406925755,3.708755667087957,3.708755667087957,1.8922222791265089,curve,24.0,0.017895698192329,0.0421888351952287,vi,True,eligible,,104.0,16.0,24.0,16.0,1560,240.0,360.0,240.0,0.65,0.1,0.15,0.1,47.0,confirmatory,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,100.0,100.0,100.0,0.1550811783057894,0.15508117830578944,-2.968864963682293,0.005187793900604326,dark_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,300.0,14700,1.0,artifacts\results\uq_repeated_grouped\seed_47\I-dark-bayes-results\uq_test_predictions.csv,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\uq_repeated_grouped,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,I_dark,mc_dropout_mlp,0.0035468925930426942,0.004955809940454159,3.199508117636038e-09,0.0035468925930426942,0.004955809940454159,0.9992092919038127,100.0,0.07895001024007797,0.020140312612056732,100.0,100.0,0.07895001024007797,0.07895001024007797,-1.3648373898308706,-1.3648373898308706,0.07895002998753126,0.07895001173019409,100.0,100.0,0.07895001024007797,0.020140312612056732,1.96,1.116107251224539,1.0,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,100.0,100.0,100.0,0.07895001024007797,0.07895001041666669,-3.1196394988236946,0.005101827687156981,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,300.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.044957470148801804,-1.8719936870761675,-1.3648373898308706,0.04495747089385986,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,1.116107251224539,1.96,_curve_id,0.009545759606039397,0.0016508573666214944,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,21.684820600028615,[300],[14700],44100.0,14700.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,I_dark,equal_budget_deep_ensemble_mlp,0.009233560190125396,0.013947566574528027,6.283968027311699e-09,0.009233560190125396,0.013947566574528027,0.9937369801690096,100.0,0.26100900769233704,0.06658393889665604,100.0,100.0,0.26100900769233704,0.26100900769233704,-0.015648235058709516,-0.015648235058709516,0.26100900846968084,0.2610090096791585,100.0,100.0,0.26100900769233704,0.06658393889665604,1.96,1.4650632588395514,1.0,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,100.0,100.0,100.0,0.26100900769233704,0.26100901958333333,-1.770450490570703,0.016660312600543563,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,60.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.19509932398796082,-0.29053619967512734,-0.015648235058709516,0.19509931405385336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,1.4650632588395514,1.96,_curve_id,0.038162983974723466,0.0065999612212181095,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,13.426659299992025,"[60, 60, 60, 60, 60]","[2940, 2940, 2940, 2940, 2940]",14700.0,2940.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,I_dark,bkan_vi_frozen,0.0023087588011469,0.0035564336476848,1.2644319929234187e-09,0.0023087588011469,0.0035564336476848,0.9996013530652088,100.0,0.0834399693000588,0.0212857064540966,100.0,100.0,0.083439969300059,0.0834399693000588,-2.971771798529232,-2.971771802715806,0.0834399693000588,0.0834399693000588,100.0,100.0,0.0834399693000588,0.0212857064540966,1.96,0.7535213306519075,1.0,curve,24.0,0.0177236712677882,0.0452386348212181,vi,True,eligible,,104.0,16.0,24.0,16.0,1560,240.0,360.0,240.0,0.65,0.1,0.15,0.1,48.0,confirmatory,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,100.0,100.0,100.0,0.0834399693000588,0.08343996930005879,-2.971771802715806,0.005154929750475882,dark_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,300.0,14700,1.0,artifacts\results\uq_repeated_grouped\seed_48\I-dark-bayes-results\uq_test_predictions.csv,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\uq_repeated_grouped,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,I_dark,mc_dropout_mlp,0.0029724286867461648,0.003953404752406135,1.7739695135592768e-09,0.0029724286867461648,0.003953404752406135,0.9995073918779276,100.0,0.07537509500980377,0.019228337332606316,100.0,100.0,0.07537509500980377,0.07537509500980377,-1.4712901360437551,-1.4712901360437551,0.07537508539374277,0.07537509202957153,100.0,100.0,0.07537509500980377,0.019228337332606316,1.96,1.4127121781335499,1.0,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,100.0,100.0,100.0,0.07537509500980377,0.07537508999999996,-3.19892121780215,0.004832375671803315,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,300.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.05432821437716484,-1.7656713545176146,-1.4712901360437551,0.0543282151222229,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,1.4127121781335499,1.96,_curve_id,0.007800881363981158,0.001386254280805588,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,21.474130399990827,[300],[14700],44100.0,14700.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,I_dark,equal_budget_deep_ensemble_mlp,0.009754260235444996,0.01596565457460569,4.82016713196513e-09,0.009754260235444996,0.01596565457460569,0.9919659881890895,100.0,0.3726467192173004,0.09506294131278992,100.0,100.0,0.3726467192173004,0.3726467192173004,0.30695977647777645,0.30695977647777645,0.3726466934382914,0.37264670530954996,100.0,100.0,0.3726467192173004,0.09506294131278992,1.96,0.7238211058213058,1.0,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,100.0,100.0,100.0,0.3726467192173004,0.3726467241666667,-1.4206715809352428,0.023249051918113692,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,60.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,99.58333333333333,0.13761714100837708,-0.6024363501428069,0.30695977647777645,0.13996675127193475,93.75,100.0,93.75,100.0,100.0,93.75,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,0.7238211058213058,1.96,_curve_id,0.05324423245122759,0.00946175716817379,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,13.349941899999976,"[60, 60, 60, 60, 60]","[2940, 2940, 2940, 2940, 2940]",14700.0,2940.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,I_dark,bkan_vi_frozen,0.002080008134411,0.0028203977378601,1.3819860267836147e-09,0.002080008134411,0.0028203977378601,0.9997256024797962,100.0,0.137616337196457,0.0193140230904926,100.0,100.0,0.0757109705147312,0.137616337196457,-3.0417128095372514,-2.449918178575435,0.07571097051473107,0.137616337196457,100.0,100.0,0.137616337196457,0.0193140230904926,3.5626015499639494,3.5626015499639494,1.8176538520224232,curve,24.0,0.0186833367272578,0.048613267263911,vi,True,eligible,,104.0,16.0,24.0,16.0,1560,240.0,360.0,240.0,0.65,0.1,0.15,0.1,49.0,confirmatory,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,100.0,100.0,100.0,0.137616337196457,0.13761633719645702,-3.041712773650093,0.004652390776136679,dark_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,300.0,14700,1.0,artifacts\results\uq_repeated_grouped\seed_49\I-dark-bayes-results\uq_test_predictions.csv,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\uq_repeated_grouped,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,I_dark,mc_dropout_mlp,0.002494444926225481,0.003360614656399144,1.6973700527370006e-09,0.002494444926225481,0.003360614656399144,0.9996104197776665,100.0,0.0708177238702774,0.018065746873617172,100.0,100.0,0.0708177238702774,0.0708177238702774,-1.4768243877633132,-1.4768243877633132,0.07081772635271749,0.07081772486368815,100.0,100.0,0.0708177238702774,0.018065746873617172,1.96,1.1022777987318912,1.0,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,100.0,100.0,100.0,0.0708177238702774,0.0708177329166667,-3.221545937765691,0.004450774107345794,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,300.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.039826951920986176,-2.0042566701713174,-1.4768243877633132,0.039826953411102296,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,1.1022777987318912,1.96,_curve_id,0.009991343244399943,0.0017454240471124652,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,21.534312599978875,[300],[14700],44100.0,14700.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,I_dark,equal_budget_deep_ensemble_mlp,0.007549841647896427,0.011549995133776582,4.277391754294028e-09,0.007549841647896427,0.011549995133776582,0.9953982494871751,100.0,0.11082486808300018,0.01523317489773035,99.16666666666667,100.0,0.05971406027674675,0.11082486808300018,-1.4675000108152565,-0.9744063746039339,0.06257726351520022,0.11082486708958944,87.5,100.0,0.11082486808300018,0.01523317489773035,3.637616237091972,3.637616237091972,1.8559266515775366,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,87.5,100.0,100.0,0.11082486808300018,0.11082486041666663,-3.212221540118129,0.0057706659156040825,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,60.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,7.5,5.0,100.0,0.11082486808300018,-0.9744063746039339,-0.9744063746039339,0.11082486708958944,100.0,100.0,100.0,100.0,87.5,100.0,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,3.637616237091972,3.637616237091972,_curve_id,0.008242286887765314,0.0014398750383406878,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,13.291353899985552,"[60, 60, 60, 60, 60]","[2940, 2940, 2940, 2940, 2940]",14700.0,2940.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,I_dark,bkan_vi_frozen,0.0027731435630774,0.0035538954422522,1.938863928656309e-09,0.0027731435630774,0.0035538954422522,0.9995379698948784,100.0,0.0779513612852183,0.01988555134827,100.0,100.0,0.0779513612852185,0.0779513612852183,-3.0139073255270614,-3.013907352978092,0.07795136128521837,0.0779513612852183,100.0,100.0,0.0779513612852183,0.01988555134827,1.96,1.5869556234135185,1.0,curve,24.0,0.0182038991762552,0.0455543419261155,vi,True,eligible,,104.0,16.0,24.0,16.0,1560,240.0,360.0,240.0,0.65,0.1,0.15,0.1,50.0,confirmatory,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,100.0,100.0,100.0,0.0779513612852183,0.07795136128521835,-3.0139073529780904,0.004878838347787086,dark_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,300.0,14700,1.0,artifacts\results\uq_repeated_grouped\seed_50\I-dark-bayes-results\uq_test_predictions.csv,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\uq_repeated_grouped,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,I_dark,mc_dropout_mlp,0.003263304981334199,0.005073776609013442,1.9686125004718857e-09,0.003263304981334199,0.005073776609013442,0.9990582759419621,100.0,0.07070638239383698,0.018037326633930206,100.0,100.0,0.07070638239383698,0.07070638239383698,-1.5113970348716952,-1.511397034871695,0.0707063282998277,0.07070637941360473,100.0,100.0,0.07070638239383698,0.018037326633930206,1.96,0.9410189683607447,1.0,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,100.0,100.0,100.0,0.07070638239383698,0.07070638791666668,-3.2288735359680265,0.004626935860009998,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,300.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,99.16666666666667,0.0339469350874424,-2.1390594518951076,-1.511397034871695,0.0347545064079454,93.75,100.0,93.75,100.0,100.0,93.75,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,0.9410189683607447,1.96,_curve_id,0.008758243082748954,0.001572267431765795,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,21.63385450001806,[300],[14700],44100.0,14700.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,I_dark,equal_budget_deep_ensemble_mlp,0.0081749303151455,0.013336883803536844,4.532280337129713e-09,0.0081749303151455,0.013336883803536844,0.9934931661640952,100.0,0.2688618004322052,0.06858717650175095,100.0,100.0,0.2688618004322052,0.2688618004322052,-0.02527243336647641,-0.025272433366476412,0.26886176912486537,0.2688618024190267,100.0,100.0,0.2688618004322052,0.06858717650175095,1.96,0.8255154966780714,1.0,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,100.0,100.0,100.0,0.2688618004322052,0.26886179208333333,-1.7427489840898795,0.017008150225859133,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,60.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,99.58333333333333,0.11323957145214081,-0.8055671971764297,-0.025272433366476412,0.11777240752935508,93.75,100.0,93.75,100.0,100.0,93.75,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,0.8255154966780714,1.96,_curve_id,0.03815741398206273,0.006849965080618859,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,13.419058400031645,"[60, 60, 60, 60, 60]","[2940, 2940, 2940, 2940, 2940]",14700.0,2940.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,I_dark,bkan_vi_frozen,0.004067372324128,0.009599554175045,1.907797305573688e-09,0.004067372324128,0.009599554175045,0.99752468679675,100.0,0.0982316080763958,0.0250590836929581,100.0,100.0,0.098231608076396,0.0982316080763958,-2.854399231512008,-2.85439926898075,0.09823160807639586,0.0982316080763958,100.0,100.0,0.0982316080763958,0.0250590836929581,1.96,0.899966639491376,1.0,curve,24.0,0.0308773809690323,0.1104950648584743,vi,True,eligible,,104.0,16.0,24.0,16.0,1560,240.0,360.0,240.0,0.65,0.1,0.15,0.1,51.0,confirmatory,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,100.0,100.0,100.0,0.0982316080763958,0.09823160807639585,-2.85439926898075,0.006368409309006592,dark_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,300.0,14700,1.0,artifacts\results\uq_repeated_grouped\seed_51\I-dark-bayes-results\uq_test_predictions.csv,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\uq_repeated_grouped,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,I_dark,mc_dropout_mlp,0.0036584943620885896,0.005557130111101794,2.723025042172656e-09,0.0036584943620885896,0.005557130111101794,0.9991704756078533,100.0,0.080354705452919,0.02049865946173668,100.0,100.0,0.080354705452919,0.080354705452919,-1.3708308946543764,-1.3708308946543764,0.08035474344715456,0.08035471041997273,100.0,100.0,0.080354705452919,0.02049865946173668,1.96,1.135261501703775,1.0,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,100.0,100.0,100.0,0.080354705452919,0.08035471749999999,-3.0967574286251205,0.0053454198479285595,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,300.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.04654264450073242,-1.8347959310951216,-1.3708308946543764,0.04654264450073242,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,1.135261501703775,1.96,_curve_id,0.007390175038574079,0.0013155106920748952,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,21.639792800007854,[300],[14700],44100.0,14700.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
