task,seed,split,group_id,n_points
AC_Response,44,train,7077229970648675251,28
AC_Response,44,train,14598686425886924939,28
AC_Response,44,train,8406104627261355859,28
AC_Response,44,train,17007921468252437021,28
AC_Response,44,train,11939704803637804291,28
AC_Response,44,train,12182933489101405014,28
AC_Response,44,train,13884065282437346191,28
AC_Response,44,train,9262064648931476805,28
AC_Response,44,train,3537787434630592613,28
AC_Response,44,train,5730813955982425338,28
AC_Response,44,train,7807375178238359560,28
AC_Response,44,train,17008765120125666942,28
AC_Response,44,train,4950770812450199952,28
AC_Response,44,train,2038187770712329087,28
AC_Response,44,train,440727550293168112,28
AC_Response,44,train,4007664404162655079,28
AC_Response,44,train,4365530570025844449,28
AC_Response,44,train,6643428527261381718,28
AC_Response,44,train,7174223208182595177,28
AC_Response,44,train,14223461640953255652,28
AC_Response,44,train,10796982964429426044,28
AC_Response,44,train,13277443787381278961,28
AC_Response,44,train,15766262156413488926,28
AC_Response,44,train,560255154383361061,28
AC_Response,44,train,16945873912842908627,28
AC_Response,44,train,12866849828103811731,28
AC_Response,44,train,260657965530268515,28
AC_Response,44,train,8469384274296772994,28
AC_Response,44,train,3658234560045323703,28
AC_Response,44,train,1131457513323140606,28
AC_Response,44,train,10528525010244697505,28
AC_Response,44,train,4776793572509321654,28
AC_Response,44,train,6763556109530919502,28
AC_Response,44,train,3939891858067812807,28
AC_Response,44,train,3323206834988836325,28
AC_Response,44,validation,8666257842429149026,28
AC_Response,44,validation,5439972880139275643,28
AC_Response,44,validation,2454564730666304252,28
AC_Response,44,validation,3765347373034185731,28
AC_Response,44,validation,16751146966542148650,28
AC_Response,44,validation,12671372268648671805,28
AC_Response,44,validation,8123982087682502409,28
AC_Response,44,validation,1435201764501745638,28
AC_Response,44,validation,4131187287421323234,28
AC_Response,44,validation,8619026027835737365,28
AC_Response,44,validation,10333268118757093503,28
AC_Response,44,validation,14684909485850387430,28
AC_Response,44,validation,4365964196300360401,28
AC_Response,44,validation,6227566288360181889,28
AC_Response,44,validation,4988707599086321867,28
AC_Response,44,validation,9738090587319443504,28
AC_Response,44,calibration,14932880946049592786,28
AC_Response,44,calibration,16546631726138751512,28
AC_Response,44,calibration,6782381353331258888,28
AC_Response,44,calibration,1295526639106515549,28
AC_Response,44,calibration,1769769716334894948,28
AC_Response,44,calibration,15599116176485750453,28
AC_Response,44,calibration,1115091621525583977,28
AC_Response,44,calibration,10133735033454427345,28
AC_Response,44,calibration,17204210023338359435,28
AC_Response,44,calibration,3482370874704362668,28
AC_Response,44,calibration,6964906420694514637,28
AC_Response,44,calibration,5403082750804857040,28
AC_Response,44,calibration,1787945062278856569,28
AC_Response,44,calibration,9170926497845462766,28
AC_Response,44,calibration,13540594563185179811,28
AC_Response,44,calibration,17985928204657212826,28
AC_Response,44,calibration,4427417937030231446,28
AC_Response,44,calibration,7954056211698152112,28
AC_Response,44,calibration,9058477443376137994,28
AC_Response,44,calibration,12484285608964576027,28
AC_Response,44,calibration,7393066098584539282,28
AC_Response,44,calibration,15208010537286723207,28
AC_Response,44,calibration,11533468067055250155,28
AC_Response,44,calibration,9610535940819629000,28
AC_Response,44,test,894797089121886199,28
AC_Response,44,test,13220990961221007809,28
AC_Response,44,test,12404554437750077034,28
AC_Response,44,test,14264826949359886561,28
AC_Response,44,test,5412796333827448456,28
AC_Response,44,test,17395302027409890490,28
AC_Response,44,test,16422739178917769296,28
AC_Response,44,test,7408968043820680965,28
AC_Response,44,test,7248124264218123782,28
AC_Response,44,test,9066091246669766023,28
AC_Response,44,test,15483355832083528190,28
AC_Response,44,test,9536545485233975021,28
AC_Response,44,test,9481571324980869556,28
AC_Response,44,test,9443669834932015687,28
AC_Response,44,test,6672923565090819279,28
AC_Response,44,test,15638800026818411768,28
