task,frequency_ghz,active_layer_length,simulation_temperature,ac_response_db,_curve_id
AC_Response,10.0,40.68035124967265,296.73843693227377,-4.018730458864374,385409706114037048
AC_Response,0.7943282347242822,40.07870713980076,299.5411124372077,-0.2522012257778881,3083009041752371786
AC_Response,1.9952623149688828,40.75046782180591,305.2870639056014,-1.1448100461999209,1102911703873588363
AC_Response,6.309573444801943,42.87746783295031,307.55593866537106,-3.1193375851043363,8801835938313083490
AC_Response,0.1584893192461111,42.219532217947325,302.0841812978663,-0.0064258529577865,6431290111938284445
AC_Response,7.943282347242822,42.543125490608695,301.3994726877767,-3.513338797200672,8259856114936990545
AC_Response,0.1584893192461111,39.0211226249472,305.0510216058231,-0.0068220038473402,14932880946049592786
AC_Response,0.7943282347242822,40.31257836583995,298.21936914217434,-0.2452911706501082,12408152172928847518
AC_Response,6.309573444801943,42.09307571557734,293.4443281911712,-3.1253991164252675,14925940557847983943
AC_Response,12.589254117941662,34.826156523967086,290.8089263982084,-4.654552081189124,15165174592579684514
AC_Response,0.3981071705534968,35.793021097389925,308.86985058095934,-0.068007265552926,15076552308508060508
AC_Response,0.1584893192461111,34.84085283436253,301.39850617403,-0.0073009001558177,16751146966542148650
AC_Response,39.81071705534969,40.78433779833217,301.9145433801493,-6.534372521371177,894797089121886199
AC_Response,39.81071705534969,36.589080383233394,294.68809277779184,-7.088433260420366,15915415103177725736
AC_Response,0.5011872336272715,38.88005077046229,301.691940704981,-0.0988255274758567,5417274375214438322
AC_Response,12.589254117941662,38.89567254871546,292.9930878390376,-4.6362773299209215,13058981581108217973
AC_Response,5.011872336272715,43.167246359099664,298.50956140834,-2.6722156690410093,3765347373034185731
AC_Response,0.1258925411794166,37.207464786418186,297.95471711920453,-0.002601936591319,10318556855553405500
AC_Response,1.2589254117941662,37.60227540602951,298.4772867617408,-0.5768613454935596,13857080191999532053
AC_Response,0.1995262314968882,39.94029005251662,299.6218359156308,-0.0125265284462738,1062234375139852529
AC_Response,0.1258925411794166,39.18777263938059,307.5354074756815,-0.0027199550510252,14030010393685506498
AC_Response,0.2511886431509582,38.69622270488729,301.9657628923453,-0.0232215214884126,8115719833540228731
AC_Response,15.848931924611108,39.90381821426863,300.9815905741297,-4.968299820490637,15256650157893810940
AC_Response,5.011872336272715,38.92442853409919,306.1252360546967,-2.6770254901542168,17394947245709734813
AC_Response,6.309573444801943,39.85430360518959,306.74502895459364,-3.1156597198920526,16546631726138751512
AC_Response,1.2589254117941662,36.10636397779454,299.96382807834965,-0.612200982663734,6951561072364878352
AC_Response,12.589254117941662,40.55455133934368,303.4784744400111,-4.469334321256114,6782381353331258888
AC_Response,3.981071705534969,37.39117268896573,297.8667082132286,-2.3535331435361777,12671372268648671805
AC_Response,3.981071705534969,38.45876893881996,290.3471581734896,-2.3069995173917963,7554141485682215590
AC_Response,0.7943282347242822,41.9345213676303,296.5403011366731,-0.2513203104089144,2996005905799625730
AC_Response,25.11886431509582,40.47383155665718,295.6008889602198,-6.3909841573539605,6410035451867130339
AC_Response,19.952623149688822,38.23677890677304,298.10055132439214,-5.779250372344981,16541905887176100137
AC_Response,1.2589254117941662,40.65637295368661,296.23853018587084,-0.5925493099502831,16406327631433526260
AC_Response,1.2589254117941662,42.33569419095241,299.8381908200232,-0.5889251046835069,8123982087682502409
AC_Response,15.848931924611108,39.56928699408093,298.75903253628616,-5.191854948362763,17177253068705741675
AC_Response,0.1995262314968882,40.80112322251315,299.2329513672896,-0.0132940999788965,1295526639106515549
AC_Response,15.848931924611108,41.27631172344517,301.59948365785385,-5.099225219309544,14080291052260215929
AC_Response,0.6309573444801944,38.89567254871546,292.9930878390376,-0.1644952292713436,13058981581108217973
AC_Response,0.1,40.31160828282909,292.8565689112594,0.0,13220990961221007809
AC_Response,0.3981071705534968,36.16652897024234,304.10393187120707,-0.0670600006475204,1769769716334894948
AC_Response,0.5011872336272715,39.34847113068841,298.5552181462747,-0.1072420379639883,9131232228778995290
AC_Response,0.2511886431509582,36.36815079533651,301.4558439858307,-0.024212822852283,6183833702133835153
AC_Response,0.7943282347242822,36.322106531247385,300.55707391972635,-0.2783595897994346,13894251431710084294
AC_Response,25.11886431509582,42.56757336192149,293.18283111534566,-6.44293207519668,1435201764501745638
AC_Response,0.3162277660168379,40.91913452211564,297.20307373531364,-0.0375989027925734,12404554437750077034
AC_Response,6.309573444801943,36.10636397779454,299.96382807834965,-3.2356417991554127,6951561072364878352
AC_Response,2.511886431509582,39.24041391228537,297.93305834844136,-1.4916065290817404,3712240751709899868
AC_Response,0.1258925411794166,41.43318212059344,299.0815860986159,-0.0026946268274685,6042616877882084778
AC_Response,6.309573444801943,37.12870103512795,297.3410066095633,-3.193874014998902,5086348268569391686
AC_Response,3.981071705534969,40.75046782180591,305.2870639056014,-2.308957331918224,1102911703873588363
AC_Response,0.1584893192461111,41.93453001893169,295.92616711681853,-0.0067312155421632,8171303673975013206
AC_Response,1.9952623149688828,39.05845567786759,297.2376267822416,-1.1552708530825049,6308849522308401573
AC_Response,0.3162277660168379,39.05845567786759,297.2376267822416,-0.0401949653232275,6308849522308401573
AC_Response,0.1995262314968882,40.19858533526689,297.9110382121584,-0.0132056015965084,17871160977092490614
AC_Response,1.584893192461111,37.207464786418186,297.95471711920453,-0.8267334045923727,10318556855553405500
AC_Response,0.2511886431509582,42.87746783295031,307.55593866537106,-0.0241891921588945,8801835938313083490
AC_Response,0.3162277660168379,38.89567254871546,292.9930878390376,-0.0397234277015968,13058981581108217973
AC_Response,5.011872336272715,41.27682283342508,300.8565986758517,-2.6907017020176376,3063462922452919031
AC_Response,10.0,38.57283152042447,302.4090006102026,-4.066557707472086,1015852638890412653
AC_Response,2.511886431509582,39.339075937042885,294.39428351617613,-1.506507767669417,8365660235088368164
AC_Response,1.2589254117941662,38.88005077046229,301.691940704981,-0.5499221281846016,5417274375214438322
AC_Response,0.2511886431509582,39.36697999872778,300.425811364213,-0.0226261767087644,14780227274271489565
AC_Response,1.2589254117941662,35.793021097389925,308.86985058095934,-0.5964012981260844,15076552308508060508
AC_Response,10.0,38.422268984819695,304.0303353891022,-4.017301165117637,10399213306103495125
AC_Response,7.943282347242822,39.24041391228537,297.93305834844136,-3.50920303059359,3712240751709899868
AC_Response,3.981071705534969,38.81204244575611,302.5323056028984,-2.4036872299896306,4131187287421323234
AC_Response,2.511886431509582,39.34847113068841,298.5552181462747,-1.5390666917254012,9131232228778995290
AC_Response,0.5011872336272715,40.91913452211564,297.20307373531364,-0.0987607881737964,12404554437750077034
AC_Response,5.011872336272715,37.334947088248434,294.43440760000914,-2.7073768236569324,15599116176485750453
AC_Response,0.5011872336272715,38.795972505421744,297.7961123434831,-0.1063913092488823,15363827923754144579
AC_Response,0.5011872336272715,39.325337668236735,299.6111127589073,-0.1055375783576736,15493075907902210391
AC_Response,1.9952623149688828,39.85430360518959,306.74502895459364,-1.1578198316172983,16546631726138751512
AC_Response,0.7943282347242822,39.94029005251662,299.6218359156308,-0.2416588134796927,1062234375139852529
AC_Response,0.3162277660168379,38.978559546027874,295.06946514256083,-0.0384343085888003,5230745145462099467
AC_Response,0.1,42.74916053103488,290.5746947786968,0.0,14264826949359886561
AC_Response,0.3981071705534968,41.62971960161597,300.52976098251094,-0.0662129168137669,869685322261252957
AC_Response,1.0,40.32755095458103,299.70047987606006,-0.3660264345553493,9319956976912993182
AC_Response,0.1258925411794166,42.56757336192149,293.18283111534566,-0.0024933768130539,1435201764501745638
AC_Response,2.511886431509582,37.207464786418186,297.95471711920453,-1.515021296037514,10318556855553405500
AC_Response,0.5011872336272715,39.9154735600532,295.8292447353602,-0.1021314301402348,5412796333827448456
AC_Response,10.0,42.346830624956574,300.5747457097431,-4.047909488686282,2337157221459530110
AC_Response,0.3162277660168379,42.33569419095241,299.8381908200232,-0.0406599798383814,8123982087682502409
AC_Response,6.309573444801943,39.339075937042885,294.39428351617613,-3.127175695627012,8365660235088368164
AC_Response,1.584893192461111,41.83782044136868,301.83723728961854,-0.8340814216835535,9082082196135538154
AC_Response,31.6227766016838,39.62193192256099,289.3285700165644,-7.036515789100446,14612151002491318071
AC_Response,1.9952623149688828,39.61181207182135,297.3307652107198,-1.0858053091776925,17136393541049134550
AC_Response,2.511886431509582,39.61181207182135,297.3307652107198,-1.446492767990271,17136393541049134550
AC_Response,3.1622776601683795,38.45876893881996,290.3471581734896,-1.891759185179376,7554141485682215590
AC_Response,0.6309573444801944,41.08562699346509,303.58650370690776,-0.1681176652618035,631923151567513377
AC_Response,40.0,37.99663516660689,298.18972265332246,-6.801557442690314,8038139640542861367
AC_Response,5.011872336272715,39.21209704786501,303.00410991721293,-2.651841339959696,4763887798637117351
AC_Response,2.511886431509582,40.994373738605006,302.9961192294562,-1.4989006325543237,9731388305634911064
AC_Response,25.11886431509582,38.53132745549709,285.1813868750008,-6.852024014863588,17395302027409890490
AC_Response,15.848931924611108,40.01001805266426,305.28831051478386,-4.984810759285169,1115091621525583977
AC_Response,19.952623149688822,39.90795077029272,306.8673078749587,-5.461427827928658,15468058970195626653
AC_Response,1.9952623149688828,38.31893407640898,299.3638589999156,-1.0974277481486254,8619026027835737365
AC_Response,6.309573444801943,38.88005077046229,301.691940704981,-3.0702952135564034,5417274375214438322
AC_Response,25.11886431509582,40.01001805266426,305.28831051478386,-6.075423464295019,1115091621525583977
AC_Response,1.9952623149688828,38.55163090195673,309.2198732722366,-1.2026886158045869,4787501490018871704
AC_Response,19.952623149688822,38.33334239027114,293.10089722857373,-5.851312682183709,7035166681821702163
AC_Response,7.943282347242822,41.62971960161597,300.52976098251094,-3.555900518488482,869685322261252957
AC_Response,0.1995262314968882,41.62971960161597,300.52976098251094,-0.0135218954914351,869685322261252957
AC_Response,0.1584893192461111,39.34847113068841,298.5552181462747,-0.0069459382851361,9131232228778995290
AC_Response,0.1995262314968882,41.129719458135625,288.0815978442095,-0.0130148452417669,14542734286284699756
AC_Response,6.309573444801943,36.16652897024234,304.10393187120707,-3.1409403492307564,1769769716334894948
AC_Response,6.309573444801943,43.167246359099664,298.50956140834,-3.0731660419987867,3765347373034185731
AC_Response,12.589254117941662,39.90607827400121,296.137708789732,-4.576999110149035,10133735033454427345
AC_Response,1.0,40.32854625878799,294.3650499716886,-0.3919108650758607,17204210023338359435
AC_Response,3.1622776601683795,40.248277237816566,302.09732544564235,-1.926595560441993,3482370874704362668
AC_Response,6.309573444801943,39.90381821426863,300.9815905741297,-3.052388496610698,15256650157893810940
AC_Response,15.848931924611108,40.994373738605006,302.9961192294562,-5.016303918535891,9731388305634911064
AC_Response,0.1995262314968882,41.193035529790656,301.7038514591378,-0.0136469604761642,2554276162761610342
AC_Response,7.943282347242822,36.43861892729903,303.676124223718,-3.623347075032002,17268235322529381975
AC_Response,0.1,37.10727035463277,300.4554170460457,0.0,16422739178917769296
AC_Response,0.3981071705534968,37.207464786418186,297.95471711920453,-0.0647470766258261,10318556855553405500
AC_Response,0.1,41.26661222078493,300.2753689300697,0.0,5907817959460322520
AC_Response,10.0,41.97319841319997,303.92619603855775,-3.8938461112958622,959363961973256592
AC_Response,15.848931924611108,41.27682283342508,300.8565986758517,-5.088680459821155,3063462922452919031
AC_Response,1.584893192461111,40.07870713980076,299.5411124372077,-0.8214907888330357,3083009041752371786
AC_Response,0.1995262314968882,40.248277237816566,302.09732544564235,-0.0135498148929442,3482370874704362668
AC_Response,25.11886431509582,40.68035124967265,296.73843693227377,-6.327204300318996,385409706114037048
AC_Response,0.1995262314968882,38.50508417894045,294.1262317171733,-0.0135266946760966,7408968043820680965
AC_Response,1.9952623149688828,39.36697999872778,300.425811364213,-1.1098417982409985,14780227274271489565
AC_Response,3.981071705534969,37.10727035463277,300.4554170460457,-2.35543859764305,16422739178917769296
AC_Response,10.0,42.13424050837239,300.34884642744885,-3.960458653824937,7248124264218123782
AC_Response,0.5011872336272715,39.90607827400121,296.137708789732,-0.1100458405150236,10133735033454427345
AC_Response,19.952623149688822,41.64371883461047,301.63426669668445,-5.694065514163111,7077229970648675251
AC_Response,0.6309573444801944,39.66536493364173,302.3426017448898,-0.1713198547151826,11523722328579267051
AC_Response,40.0,39.85430360518959,306.74502895459364,-6.412072511868983,16546631726138751512
AC_Response,25.11886431509582,42.74916053103488,290.5746947786968,-6.387616764141777,14264826949359886561
AC_Response,15.848931924611108,41.97319841319997,303.92619603855775,-4.934410698497663,959363961973256592
AC_Response,40.0,38.45876893881996,290.3471581734896,-7.303680250885374,7554141485682215590
AC_Response,3.981071705534969,39.56928699408093,298.75903253628616,-2.373587493175185,17177253068705741675
AC_Response,15.848931924611108,42.04226242943757,288.6545802497056,-5.214039051381022,14598686425886924939
AC_Response,1.2589254117941662,39.325337668236735,299.6111127589073,-0.581313075088809,15493075907902210391
AC_Response,1.584893192461111,38.57283152042447,302.4090006102026,-0.8714690717432337,1015852638890412653
AC_Response,5.011872336272715,38.23677890677304,298.10055132439214,-2.780173508771267,16541905887176100137
AC_Response,2.511886431509582,35.52248114367448,306.4489109295662,-1.5594522073410355,6964906420694514637
AC_Response,7.943282347242822,39.0211226249472,305.0510216058231,-3.531248800255128,14932880946049592786
AC_Response,3.981071705534969,40.78433779833217,301.9145433801493,-2.2818414335078723,894797089121886199
AC_Response,0.1258925411794166,38.31893407640898,299.3638589999156,-0.0024644900951976,8619026027835737365
AC_Response,6.309573444801943,39.43236728729266,296.39638250989714,-3.0757471650558204,4381028864758797162
AC_Response,1.584893192461111,37.69553984942066,294.1521471075916,-0.8852381837629506,8666257842429149026
AC_Response,0.1258925411794166,42.87746783295031,307.55593866537106,-0.0026832729903534,8801835938313083490
AC_Response,0.7943282347242822,40.648465379108416,299.4728047413536,-0.2634596979168938,5403082750804857040
AC_Response,0.3981071705534968,40.78433779833217,301.9145433801493,-0.0635233980268295,894797089121886199
AC_Response,0.7943282347242822,38.25394170360681,296.3367780179062,-0.2514765650846483,1787945062278856569
AC_Response,1.584893192461111,37.79561575023349,300.3431374384869,-0.8636344204329744,8406104627261355859
AC_Response,12.589254117941662,41.79339850063371,299.641349014439,-4.403814762201649,9066091246669766023
AC_Response,5.011872336272715,38.42173874228168,293.06092698472065,-2.730037804999448,9170926497845462766
AC_Response,0.5011872336272715,39.36697999872778,300.425811364213,-0.1001751965979592,14780227274271489565
AC_Response,40.0,42.74916053103488,290.5746947786968,-6.886849893069103,14264826949359886561
AC_Response,5.011872336272715,39.325337668236735,299.6111127589073,-2.7141936331126533,15493075907902210391
AC_Response,5.011872336272715,36.43861892729903,303.676124223718,-2.80526719623254,17268235322529381975
AC_Response,15.848931924611108,40.51326020590248,298.8914974420704,-5.068585257985,13540594563185179811
AC_Response,0.5011872336272715,37.10727035463277,300.4554170460457,-0.1095701566294128,16422739178917769296
AC_Response,3.981071705534969,43.167246359099664,298.50956140834,-2.273128035075372,3765347373034185731
AC_Response,31.6227766016838,38.88005077046229,301.691940704981,-6.556912223832612,5417274375214438322
AC_Response,0.2511886431509582,38.45876893881996,290.3471581734896,-0.0226156059286571,7554141485682215590
AC_Response,0.1,38.96317500489286,311.33012415162744,0.0,17007921468252437021
AC_Response,3.1622776601683795,37.79561575023349,300.3431374384869,-1.9589543160554184,8406104627261355859
AC_Response,0.5011872336272715,40.32854625878799,294.3650499716886,-0.1053343178461435,17204210023338359435
AC_Response,1.0,40.648465379108416,299.4728047413536,-0.4003136239247093,5403082750804857040
AC_Response,0.7943282347242822,40.96326376678826,298.8654192354596,-0.2576588065193048,11939704803637804291
AC_Response,19.952623149688822,39.325337668236735,299.6111127589073,-5.700649447644064,15493075907902210391
AC_Response,12.589254117941662,42.74916053103488,290.5746947786968,-4.574667187445844,14264826949359886561
AC_Response,19.952623149688822,40.07870713980076,299.5411124372077,-5.6694663537968,3083009041752371786
AC_Response,12.589254117941662,35.793021097389925,308.86985058095934,-4.446053029275105,15076552308508060508
AC_Response,1.0,39.61181207182135,297.3307652107198,-0.3623105052402314,17136393541049134550
AC_Response,1.0,38.37558042728467,295.9516778251947,-0.4036945076108269,12182933489101405014
AC_Response,39.81071705534969,39.58517778577758,297.0863250737395,-7.017480805305624,13884065282437346191
AC_Response,39.81071705534969,41.64371883461047,301.63426669668445,-6.741009367279547,7077229970648675251
AC_Response,1.584893192461111,38.858183000543626,295.7855807653235,-0.8419653308810372,9262064648931476805
AC_Response,3.1622776601683795,35.793021097389925,308.86985058095934,-1.9347303554946065,15076552308508060508
AC_Response,0.1,42.04226242943757,288.6545802497056,0.0,14598686425886924939
AC_Response,6.309573444801943,42.54178389838287,305.55199671356803,-3.066399347193623,3537787434630592613
AC_Response,39.81071705534969,41.43318212059344,299.0815860986159,-6.817282196842519,6042616877882084778
AC_Response,10.0,43.13862383173334,296.64614602139693,-4.009810567672145,17985928204657212826
AC_Response,1.0,41.484417545989686,302.7283665488111,-0.3751275829989811,4427417937030231446
AC_Response,0.7943282347242822,40.75166342427999,301.0515477079729,-0.253548063850509,5730813955982425338
AC_Response,0.5011872336272715,38.96317500489286,311.33012415162744,-0.1057776624580088,17007921468252437021
AC_Response,1.0,40.91913452211564,297.20307373531364,-0.3693905207079698,12404554437750077034
AC_Response,2.511886431509582,39.62193192256099,289.3285700165644,-1.545451634694084,14612151002491318071
AC_Response,5.011872336272715,39.73131063338137,294.42197627514213,-2.6984793470785067,10333268118757093503
AC_Response,1.9952623149688828,40.94136333558407,299.94201571725745,-1.153898004184177,14684909485850387430
AC_Response,2.511886431509582,38.96317500489286,311.33012415162744,-1.5186659203137862,17007921468252437021
AC_Response,0.2511886431509582,41.95641496228942,305.9180523366615,-0.0223511695885092,4365964196300360401
AC_Response,0.2511886431509582,40.58953669016749,293.2225739384997,-0.0232969407885265,7807375178238359560
AC_Response,3.1622776601683795,38.92442853409919,306.1252360546967,-1.87945520163458,17394947245709734813
AC_Response,0.2511886431509582,36.73791801396338,295.61725668807514,-0.0237756930505204,17008765120125666942
AC_Response,12.589254117941662,40.78433779833217,301.9145433801493,-4.430156537737858,894797089121886199
AC_Response,0.3162277660168379,38.33334239027114,293.10089722857373,-0.0414023768221885,7035166681821702163
AC_Response,39.81071705534969,39.33731057072893,297.69705044733973,-6.967345243542235,3402320749389468369
AC_Response,0.3162277660168379,39.339075937042885,294.39428351617613,-0.039330538703787,8365660235088368164
AC_Response,0.5011872336272715,41.26661222078493,300.2753689300697,-0.1013292688216718,5907817959460322520
AC_Response,31.6227766016838,40.75166342427999,301.0515477079729,-6.554264820333464,5730813955982425338
AC_Response,0.3162277660168379,40.648465379108416,299.4728047413536,-0.0411268278899709,5403082750804857040
AC_Response,25.11886431509582,39.58517778577758,297.0863250737395,-6.430485378088527,13884065282437346191
AC_Response,1.2589254117941662,40.79653471954481,301.4383600393062,-0.5834915726747558,4950770812450199952
AC_Response,1.2589254117941662,37.39117268896573,297.8667082132286,-0.5896313340906141,12671372268648671805
AC_Response,19.952623149688822,37.50931802222772,308.1655826328421,-5.596416160925796,11519709022772450725
AC_Response,19.952623149688822,40.31257836583995,298.21936914217434,-5.692328906123043,12408152172928847518
AC_Response,1.0,40.75046782180591,305.2870639056014,-0.3888626256064401,1102911703873588363
AC_Response,7.943282347242822,37.60227540602951,298.4772867617408,-3.540705518613063,13857080191999532053
AC_Response,1.2589254117941662,39.0211226249472,305.0510216058231,-0.5808387533618663,14932880946049592786
AC_Response,1.584893192461111,42.219532217947325,302.0841812978663,-0.7953401573002766,6431290111938284445
AC_Response,0.1995262314968882,40.78433779833217,301.9145433801493,-0.0129662121432092,894797089121886199
AC_Response,39.81071705534969,41.95641496228942,305.9180523366615,-6.519757661340616,4365964196300360401
AC_Response,0.3162277660168379,42.13424050837239,300.34884642744885,-0.0377556210627426,7248124264218123782
AC_Response,0.6309573444801944,41.97319841319997,303.92619603855775,-0.157446798899974,959363961973256592
AC_Response,2.511886431509582,43.06550150160359,292.35304316269765,-1.5380220160181082,2038187770712329087
AC_Response,0.1,34.826156523967086,290.8089263982084,0.0,15165174592579684514
AC_Response,1.0,43.08491203323523,298.5763734449834,-0.3832219166085532,440727550293168112
AC_Response,0.2511886431509582,41.48473029075561,294.1535226587993,-0.0214428851856896,4007664404162655079
AC_Response,6.309573444801943,38.25394170360681,296.3367780179062,-3.0986321043407266,1787945062278856569
AC_Response,3.1622776601683795,38.37558042728467,295.9516778251947,-1.968116528252168,12182933489101405014
AC_Response,12.589254117941662,39.66536493364173,302.3426017448898,-4.480007424222744,11523722328579267051
AC_Response,0.1,39.51420947268076,305.7035776891924,0.0,4365530570025844449
AC_Response,31.6227766016838,41.484417545989686,302.7283665488111,-6.580381272848265,4427417937030231446
AC_Response,31.6227766016838,43.06550150160359,292.35304316269765,-6.954227023793055,2038187770712329087
AC_Response,0.1995262314968882,41.95641496228942,305.9180523366615,-0.0125894417860021,4365964196300360401
AC_Response,0.1584893192461111,38.978559546027874,295.06946514256083,-0.0065230112025131,5230745145462099467
AC_Response,1.2589254117941662,40.51326020590248,298.8914974420704,-0.5617465548268998,13540594563185179811
AC_Response,25.11886431509582,38.795972505421744,297.7961123434831,-6.483872757039415,15363827923754144579
AC_Response,1.9952623149688828,39.90607827400121,296.137708789732,-1.1943670099328785,10133735033454427345
AC_Response,19.952623149688822,36.10636397779454,299.96382807834965,-5.840684375010714,6951561072364878352
AC_Response,0.3981071705534968,41.11142736058992,291.8506686301862,-0.0620544557606335,12552086576878223737
AC_Response,39.81071705534969,44.50977871149023,303.263152322465,-6.434926962799318,15483355832083528190
AC_Response,10.0,36.322106531247385,300.55707391972635,-4.113758044293926,13894251431710084294
AC_Response,1.9952623149688828,39.62193192256099,289.3285700165644,-1.1681410868248527,14612151002491318071
AC_Response,1.9952623149688828,40.06029068650691,301.1540677406581,-1.123610459500345,7954056211698152112
AC_Response,0.2511886431509582,40.65637295368661,296.23853018587084,-0.0243409721228358,16406327631433526260
AC_Response,1.0,40.714467773434976,300.93677074401546,-0.3816731706934979,9058477443376137994
AC_Response,0.5011872336272715,40.79653471954481,301.4383600393062,-0.1059503037520413,4950770812450199952
AC_Response,3.1622776601683795,41.27682283342508,300.8565986758517,-1.8840972898898625,3063462922452919031
AC_Response,5.011872336272715,38.33334239027114,293.10089722857373,-2.7879272212458845,7035166681821702163
AC_Response,19.952623149688822,39.9154735600532,295.8292447353602,-5.68880214585116,5412796333827448456
AC_Response,10.0,40.66002705988115,288.1838349540611,-4.102899436548509,6643428527261381718
AC_Response,1.0,38.25394170360681,296.3367780179062,-0.3827224005269333,1787945062278856569
AC_Response,1.9952623149688828,39.90795077029272,306.8673078749587,-1.152018537648767,15468058970195626653
AC_Response,0.3981071705534968,41.83782044136868,301.83723728961854,-0.0658227475158522,9082082196135538154
AC_Response,25.11886431509582,39.56928699408093,298.75903253628616,-6.397379264951894,17177253068705741675
AC_Response,0.7943282347242822,39.21856251436128,307.7679942040925,-0.2580050324341976,2454564730666304252
AC_Response,5.011872336272715,41.48473029075561,294.1535226587993,-2.652735872060691,4007664404162655079
AC_Response,12.589254117941662,37.334947088248434,294.43440760000914,-4.543729382243152,15599116176485750453
AC_Response,0.1995262314968882,43.06550150160359,292.35304316269765,-0.0134240256184675,2038187770712329087
AC_Response,25.11886431509582,39.21209704786501,303.00410991721293,-6.116459320329809,4763887798637117351
AC_Response,40.0,40.35879763032958,294.16913853899604,-6.982174913445186,6227566288360181889
AC_Response,0.7943282347242822,40.65637295368661,296.23853018587084,-0.2630323395010386,16406327631433526260
AC_Response,2.511886431509582,36.43861892729903,303.676124223718,-1.5910680394169028,17268235322529381975
AC_Response,15.848931924611108,38.37558042728467,295.9516778251947,-5.199128347595802,12182933489101405014
AC_Response,0.1584893192461111,39.56928699408093,298.75903253628616,-0.0070361364141789,17177253068705741675
AC_Response,25.11886431509582,40.31160828282909,292.8565689112594,-6.492929525600424,13220990961221007809
AC_Response,1.0,39.33731057072893,297.69705044733973,-0.3789556454304405,3402320749389468369
AC_Response,31.6227766016838,39.339075937042885,294.39428351617613,-6.933450613210992,8365660235088368164
AC_Response,0.3162277660168379,41.62971960161597,300.52976098251094,-0.0404694664030878,869685322261252957
AC_Response,19.952623149688822,40.01001805266426,305.28831051478386,-5.5447042317854125,1115091621525583977
AC_Response,31.6227766016838,39.90795077029272,306.8673078749587,-6.317664342243608,15468058970195626653
AC_Response,40.0,37.207464786418186,297.95471711920453,-6.880920522190582,10318556855553405500
AC_Response,10.0,37.50931802222772,308.1655826328421,-4.054786779094873,11519709022772450725
AC_Response,39.81071705534969,40.648465379108416,299.4728047413536,-6.759068105520299,5403082750804857040
AC_Response,3.1622776601683795,37.50931802222772,308.1655826328421,-2.030177375798344,11519709022772450725
AC_Response,2.511886431509582,40.51326020590248,298.8914974420704,-1.4853155531103384,13540594563185179811
AC_Response,0.1,41.48473029075561,294.1535226587993,0.0,4007664404162655079
AC_Response,0.1584893192461111,41.83782044136868,301.83723728961854,-0.0068325122765736,9082082196135538154
AC_Response,39.81071705534969,39.51420947268076,305.7035776891924,-6.713424109739754,4365530570025844449
AC_Response,5.011872336272715,39.90607827400121,296.137708789732,-2.7916566385419497,10133735033454427345
AC_Response,1.584893192461111,40.248277237816566,302.09732544564235,-0.840221373945079,3482370874704362668
AC_Response,25.11886431509582,41.08562699346509,303.58650370690776,-6.109967534188163,631923151567513377
