split,row_id,group_id
train,302,12112510911978131146
train,309,779010489516208886
train,311,7069279127234648490
train,314,13344013943894260190
train,315,3371631208540637995
train,317,380264510751012186
train,318,11723817789070393620
train,319,13753303497944442308
train,321,17234994038809733169
train,323,579736006479800074
train,328,1633077101789385956
train,329,13370015301709921327
train,330,12816177013697617925
train,331,7155552337602576564
train,334,12112510911978131146
train,335,3193110456536102066
train,342,14547390297170085011
train,343,9415233787243991652
train,344,13161242281976296834
train,345,833253205382390921
train,348,8372103036707258832
train,349,9184494546452176042
train,350,9728360064296503812
train,352,17533524623644286140
train,353,17951410366048416543
train,354,2804036452383970560
train,355,10743645008157788724
train,356,16130397955524846863
train,361,7681735671422946543
train,363,4261926717090881150
train,364,13753303497944442308
train,365,5144607327742428380
train,366,3193110456536102066
train,367,579736006479800074
train,369,3494250555080783753
train,371,14547390297170085011
train,372,10395993465976512970
train,373,9415233787243991652
train,374,8372103036707258832
train,376,17234994038809733169
train,377,13052852389533457310
train,379,15363031408316951214
train,380,4155552024635161694
train,382,2217437892012799629
train,385,7286060296444835846
train,386,16164245777420927440
train,388,17492872546512810480
train,390,10990274489596691850
train,391,10990274489596691850
train,396,13161242281976296834
train,397,3494250555080783753
train,399,6325844468188908084
train,400,10539271283961051071
train,401,2359625090975412513
train,402,4556256472297801959
train,403,7155552337602576564
train,406,2359625090975412513
train,407,12882774050561771087
train,408,7136007211031035799
train,409,4835108955857078241
train,410,833253205382390921
train,413,4155552024635161694
train,414,17234994038809733169
train,417,10395993465976512970
train,422,16069905982438259650
train,424,12849312948239067464
train,426,11533471517763731933
train,428,4155552024635161694
train,431,3212080770719938515
train,434,12886194249589357920
train,436,13344013943894260190
train,437,4253972365711734043
train,438,16130397955524846863
train,439,12816177013697617925
train,440,4835108955857078241
train,442,17533524623644286140
train,444,11533471517763731933
train,445,4556256472297801959
train,446,11854955608364436255
train,448,18237334030368139870
train,450,779010489516208886
train,451,2217437892012799629
train,453,9728360064296503812
train,454,2359625090975412513
train,455,8813459275462154891
train,457,3933886296999063760
train,459,12886194249589357920
train,460,4556256472297801959
train,463,8813459275462154891
train,464,9184494546452176042
train,465,11854955608364436255
train,466,7286060296444835846
train,467,10829525609740651031
train,473,14435728251762431223
train,475,18026431441542812131
train,479,18393380424088899902
train,480,15180030701036252205
train,482,7155552337602576564
train,483,13344013943894260190
train,485,5302328922938549098
train,487,2447368541047246097
train,488,1633077101789385956
train,491,12849312948239067464
train,492,1378160361063041439
train,493,5144607327742428380
train,495,6563696386679920944
train,496,12112510911978131146
train,497,16164245777420927440
train,499,15363031408316951214
train,502,18237334030368139870
train,503,2217437892012799629
train,505,13370015301709921327
train,506,13052852389533457310
train,508,689847661215077168
train,509,7681735671422946543
train,510,2860266914913243763
train,511,8793357247245534573
train,512,18026431441542812131
train,514,5302328922938549098
train,515,9415233787243991652
train,517,2314355766595058403
train,521,15180030701036252205
train,522,2860266914913243763
train,523,7681735671422946543
train,525,4155552024635161694
train,526,3141391476646313355
train,528,4556256472297801959
train,530,17492872546512810480
train,531,2860266914913243763
train,534,10539271283961051071
train,535,12886194249589357920
train,536,3212080770719938515
train,538,18237334030368139870
train,540,12849312948239067464
train,542,5144607327742428380
train,543,10395993465976512970
train,544,7681735671422946543
train,546,12886194249589357920
train,549,6325844468188908084
train,551,13052852389533457310
train,555,12849312948239067464
train,556,13753303497944442308
train,558,2804036452383970560
train,559,18237334030368139870
train,560,3212080770719938515
train,562,15425818973916266975
train,563,2447368541047246097
train,564,9415233787243991652
train,567,9216328605101287225
train,568,10990274489596691850
train,569,12882774050561771087
train,572,2860266914913243763
train,573,5302328922938549098
train,579,8372103036707258832
train,582,16069905982438259650
train,583,3933886296999063760
train,585,8813459275462154891
train,586,17492872546512810480
train,590,4261926717090881150
train,591,13149960228396626776
train,592,12816177013697617925
train,598,9216328605101287225
train,599,579736006479800074
train,601,3371631208540637995
train,603,3765765162242439701
train,604,2033506848451370756
train,606,17234994038809733169
train,607,779010489516208886
train,608,1633077101789385956
train,609,3765765162242439701
train,610,3371631208540637995
train,612,4261926717090881150
train,617,2217437892012799629
train,619,2033506848451370756
train,621,10395993465976512970
train,624,1633077101789385956
train,625,13753303497944442308
train,627,380264510751012186
train,629,222992878073105781
train,630,3141391476646313355
train,638,2033506848451370756
train,639,4155552024635161694
train,643,8793357247245534573
train,644,689847661215077168
train,647,222992878073105781
train,648,13753303497944442308
train,653,13370015301709921327
train,655,2217437892012799629
train,657,10829525609740651031
train,659,15363031408316951214
train,660,11723817789070393620
train,661,9728360064296503812
train,664,12849312948239067464
train,666,13149960228396626776
train,667,2217437892012799629
train,669,15425818973916266975
train,670,2447368541047246097
train,671,2804036452383970560
train,672,10743645008157788724
train,673,6563696386679920944
train,674,2314355766595058403
train,677,3193110456536102066
train,682,17533524623644286140
train,683,2216844718377656366
train,684,9184494546452176042
train,688,3371631208540637995
train,689,779010489516208886
train,691,16130397955524846863
train,692,5302328922938549098
train,693,8372103036707258832
train,695,4835108955857078241
train,696,15425818973916266975
train,698,833253205382390921
train,699,10829525609740651031
train,703,4155552024635161694
train,708,1378160361063041439
train,713,8372103036707258832
train,715,8562678507013604755
train,716,9415233787243991652
train,720,2359625090975412513
train,721,12849312948239067464
train,722,6898913632721408619
train,723,2860266914913243763
train,725,9415233787243991652
train,728,17533524623644286140
train,730,12816177013697617925
train,731,7681735671422946543
train,734,1378160361063041439
train,739,17492872546512810480
train,741,18237334030368139870
train,742,8813459275462154891
train,745,5302328922938549098
train,746,18237334030368139870
train,747,8562678507013604755
train,755,6898913632721408619
train,756,2216844718377656366
train,757,4835108955857078241
train,758,4835108955857078241
train,760,222992878073105781
train,765,7069279127234648490
train,767,15425818973916266975
train,768,15180030701036252205
train,769,16164245777420927440
train,771,6325844468188908084
train,773,13149960228396626776
train,774,3193110456536102066
train,775,12112510911978131146
train,776,8793357247245534573
train,777,17951410366048416543
train,780,13753303497944442308
train,783,9216328605101287225
train,784,7286060296444835846
train,785,833253205382390921
train,786,17533524623644286140
train,787,689847661215077168
train,788,4253972365711734043
train,791,7296031158140813817
train,793,14435728251762431223
train,794,14435728251762431223
train,796,3494250555080783753
train,797,2217437892012799629
train,801,9415233787243991652
train,802,15363031408316951214
train,803,6898913632721408619
train,808,380264510751012186
train,811,4253972365711734043
train,812,3494250555080783753
train,814,2359625090975412513
train,817,16130397955524846863
train,818,2033506848451370756
train,828,12849312948239067464
train,829,8372103036707258832
train,830,4253972365711734043
train,832,2447368541047246097
train,833,6898913632721408619
train,834,17951410366048416543
train,839,5302328922938549098
train,841,11723817789070393620
train,843,579736006479800074
train,844,13370015301709921327
train,845,4253972365711734043
train,848,15425818973916266975
train,850,10990274489596691850
train,851,5302328922938549098
train,853,12112510911978131146
train,856,11723817789070393620
train,858,3765765162242439701
train,859,4556256472297801959
train,860,2860266914913243763
train,861,18393380424088899902
train,864,2217437892012799629
train,865,7136007211031035799
train,866,779010489516208886
train,867,8372103036707258832
train,869,9728360064296503812
train,873,3193110456536102066
train,878,15363031408316951214
train,881,6563696386679920944
train,883,3933886296999063760
train,884,3765765162242439701
train,886,16164245777420927440
train,889,3933886296999063760
train,890,13806398585976261423
train,891,18026431441542812131
train,894,1633077101789385956
train,896,13370015301709921327
train,897,12886194249589357920
train,899,9184494546452176042
train,901,10829525609740651031
train,904,1633077101789385956
train,905,8372103036707258832
train,909,10743645008157788724
train,910,7136007211031035799
train,912,689847661215077168
train,913,13052852389533457310
train,915,16130397955524846863
train,916,18393380424088899902
train,917,18237334030368139870
train,918,833253205382390921
train,920,6563696386679920944
train,926,4261926717090881150
train,927,380264510751012186
train,929,6563696386679920944
train,931,13149960228396626776
train,934,2314355766595058403
train,935,8372103036707258832
train,937,3193110456536102066
train,938,2217437892012799629
train,940,779010489516208886
train,941,4253972365711734043
train,943,6898913632721408619
train,946,7296031158140813817
train,948,8562678507013604755
train,949,7155552337602576564
train,953,10990274489596691850
train,954,2359625090975412513
train,955,7136007211031035799
train,956,13052852389533457310
train,957,4253972365711734043
train,959,13753303497944442308
train,960,18026431441542812131
train,961,9216328605101287225
train,963,17234994038809733169
train,964,18026431441542812131
train,966,3371631208540637995
train,967,11723817789070393620
train,969,18393380424088899902
train,970,17951410366048416543
train,971,8562678507013604755
train,973,7286060296444835846
train,974,11723817789070393620
train,975,10395993465976512970
train,976,12816177013697617925
train,980,3494250555080783753
train,982,3193110456536102066
train,983,13344013943894260190
train,984,4556256472297801959
train,986,380264510751012186
train,987,3141391476646313355
train,988,12882774050561771087
train,989,2216844718377656366
train,991,4556256472297801959
train,993,4835108955857078241
train,994,16164245777420927440
train,996,2359625090975412513
train,997,10990274489596691850
train,998,380264510751012186
train,999,13370015301709921327
train,1004,13052852389533457310
train,1005,11854955608364436255
train,1006,13161242281976296834
train,1009,12882774050561771087
train,1010,11723817789070393620
train,1011,3193110456536102066
train,1012,10743645008157788724
train,1013,16069905982438259650
train,1016,4556256472297801959
train,1019,380264510751012186
train,1021,3141391476646313355
train,1023,7296031158140813817
train,1024,4253972365711734043
train,1025,8372103036707258832
train,1026,9728360064296503812
train,1027,14435728251762431223
train,1028,4261926717090881150
train,1029,10395993465976512970
train,1032,3212080770719938515
train,1033,2359625090975412513
train,1036,11533471517763731933
train,1038,689847661215077168
train,1041,10743645008157788724
train,1042,11854955608364436255
train,1044,2359625090975412513
train,1047,4556256472297801959
train,1048,10539271283961051071
train,1052,14547390297170085011
train,1053,11533471517763731933
train,1055,11723817789070393620
train,1057,10539271283961051071
train,1058,11854955608364436255
train,1059,2804036452383970560
train,1060,11533471517763731933
train,1063,10743645008157788724
train,1066,1378160361063041439
train,1069,10743645008157788724
train,1070,12112510911978131146
train,1071,2860266914913243763
train,1074,13052852389533457310
train,1075,15425818973916266975
train,1077,4261926717090881150
train,1078,9184494546452176042
train,1079,3212080770719938515
train,1080,833253205382390921
train,1081,6898913632721408619
train,1085,15180030701036252205
train,1086,13806398585976261423
train,1087,9184494546452176042
train,1088,5144607327742428380
train,1090,13370015301709921327
train,1093,12849312948239067464
train,1094,17533524623644286140
train,1095,15425818973916266975
train,1097,4261926717090881150
train,1098,14547390297170085011
train,1099,6563696386679920944
train,1100,17951410366048416543
train,1106,10829525609740651031
train,1108,7155552337602576564
train,1109,2033506848451370756
train,1111,7155552337602576564
train,1112,3933886296999063760
train,1115,4261926717090881150
train,1116,1378160361063041439
train,1119,7286060296444835846
train,1122,13161242281976296834
train,1123,1633077101789385956
train,1124,10829525609740651031
train,1127,9184494546452176042
train,1130,5302328922938549098
train,1131,17951410366048416543
train,1132,3494250555080783753
train,1134,16069905982438259650
train,1136,689847661215077168
train,1137,10829525609740651031
train,1138,18237334030368139870
train,1141,4556256472297801959
train,1142,16130397955524846863
train,1144,1633077101789385956
train,1148,9728360064296503812
train,1149,17234994038809733169
train,1150,833253205382390921
train,1152,11533471517763731933
train,1153,3212080770719938515
train,1155,6325844468188908084
train,1156,15180030701036252205
train,1157,7136007211031035799
train,1158,9415233787243991652
train,1159,7681735671422946543
train,1160,7136007211031035799
train,1162,689847661215077168
train,1163,7296031158140813817
train,1164,7155552337602576564
train,1165,2804036452383970560
train,1166,833253205382390921
train,1167,6325844468188908084
train,1169,8372103036707258832
train,1171,9415233787243991652
train,1172,6563696386679920944
train,1174,579736006479800074
train,1175,12882774050561771087
train,1177,10990274489596691850
train,1178,17533524623644286140
train,1179,1633077101789385956
train,1180,13344013943894260190
train,1181,13753303497944442308
train,1182,12816177013697617925
train,1183,7069279127234648490
train,1184,17951410366048416543
train,1187,7681735671422946543
train,1189,3141391476646313355
train,1190,10990274489596691850
train,1191,833253205382390921
train,1194,11892504857466714026
train,1198,4835108955857078241
train,1201,16069905982438259650
train,1202,6325844468188908084
train,1203,7069279127234648490
train,1204,8813459275462154891
train,1205,8793357247245534573
train,1208,11892504857466714026
train,1212,11854955608364436255
train,1214,7296031158140813817
train,1216,13149960228396626776
train,1217,7136007211031035799
train,1219,15180030701036252205
train,1221,7069279127234648490
train,1223,10539271283961051071
train,1225,11533471517763731933
train,1226,10743645008157788724
train,1230,779010489516208886
train,1231,16069905982438259650
train,1234,14547390297170085011
train,1235,12886194249589357920
train,1238,4261926717090881150
train,1239,13344013943894260190
train,1241,3371631208540637995
train,1246,12112510911978131146
train,1248,17492872546512810480
train,1251,2359625090975412513
train,1252,8813459275462154891
train,1255,6898913632721408619
train,1256,4155552024635161694
train,1257,3494250555080783753
train,1261,5302328922938549098
train,1262,7155552337602576564
train,1263,9184494546452176042
train,1265,1378160361063041439
train,1269,9728360064296503812
train,1271,2860266914913243763
train,1274,16069905982438259650
train,1276,17234994038809733169
train,1277,14435728251762431223
train,1278,222992878073105781
train,1280,3193110456536102066
train,1281,2314355766595058403
train,1283,14435728251762431223
train,1284,2359625090975412513
train,1285,12816177013697617925
train,1286,13149960228396626776
train,1288,10743645008157788724
train,1289,9728360064296503812
train,1290,4556256472297801959
train,1292,4835108955857078241
train,1293,2314355766595058403
train,1294,15425818973916266975
train,1295,2217437892012799629
train,1296,2447368541047246097
train,1297,3193110456536102066
train,1299,5302328922938549098
train,1302,18026431441542812131
train,1303,3933886296999063760
train,1307,779010489516208886
train,1314,10395993465976512970
train,1315,11854955608364436255
train,1316,1378160361063041439
train,1317,380264510751012186
train,1322,12886194249589357920
train,1328,3371631208540637995
train,1330,16069905982438259650
train,1331,9415233787243991652
train,1334,8793357247245534573
train,1335,15425818973916266975
train,1340,13806398585976261423
train,1343,16069905982438259650
train,1344,6898913632721408619
train,1346,6325844468188908084
train,1347,2033506848451370756
train,1349,779010489516208886
train,1350,13052852389533457310
train,1351,8562678507013604755
train,1353,12882774050561771087
train,1354,13052852389533457310
train,1355,11892504857466714026
train,1356,7069279127234648490
train,1357,16130397955524846863
train,1358,13149960228396626776
train,1359,3371631208540637995
train,1361,10395993465976512970
train,1365,8793357247245534573
train,1368,3933886296999063760
train,1372,6563696386679920944
train,1373,3765765162242439701
train,1375,3193110456536102066
train,1377,13161242281976296834
train,1378,222992878073105781
train,1381,3494250555080783753
train,1382,7296031158140813817
train,1383,15180030701036252205
train,1387,3765765162242439701
train,1389,3212080770719938515
train,1391,8793357247245534573
train,1393,779010489516208886
train,1395,7069279127234648490
train,1396,9184494546452176042
train,1400,2217437892012799629
train,1401,9728360064296503812
train,1403,380264510751012186
train,1404,17533524623644286140
train,1405,2216844718377656366
train,1408,8372103036707258832
train,1409,779010489516208886
train,1410,14435728251762431223
train,1412,18026431441542812131
train,1414,4253972365711734043
train,1415,3212080770719938515
train,1416,4835108955857078241
train,1418,7296031158140813817
train,1420,12849312948239067464
train,1421,13161242281976296834
train,1426,13161242281976296834
train,1427,18026431441542812131
train,1428,13149960228396626776
train,1431,8813459275462154891
train,1433,7155552337602576564
train,1434,7069279127234648490
train,1435,689847661215077168
train,1436,7286060296444835846
train,1442,13344013943894260190
train,1443,7069279127234648490
train,1444,11723817789070393620
train,1446,4155552024635161694
train,1448,3371631208540637995
train,1449,4155552024635161694
train,1450,13806398585976261423
train,1451,9216328605101287225
train,1452,17234994038809733169
train,1453,16130397955524846863
train,1454,17492872546512810480
train,1455,2033506848451370756
train,1456,6325844468188908084
train,1457,380264510751012186
train,1458,4253972365711734043
train,1459,13753303497944442308
train,1460,11892504857466714026
train,1462,4253972365711734043
train,1463,1378160361063041439
train,1465,18393380424088899902
train,1466,2217437892012799629
train,1467,13149960228396626776
train,1468,7296031158140813817
train,1469,4155552024635161694
train,1471,15363031408316951214
train,1474,8813459275462154891
train,1475,5144607327742428380
train,1479,222992878073105781
train,1481,9216328605101287225
train,1482,3371631208540637995
train,1484,2314355766595058403
train,1486,12112510911978131146
train,1488,833253205382390921
train,1491,2216844718377656366
train,1492,9415233787243991652
train,1493,4261926717090881150
train,1494,5144607327742428380
train,1495,2216844718377656366
train,1496,2359625090975412513
train,1498,15363031408316951214
train,1500,6898913632721408619
train,1501,14547390297170085011
train,1504,5144607327742428380
train,1505,4835108955857078241
train,1506,17951410366048416543
train,1507,2804036452383970560
train,1509,16164245777420927440
train,1513,6325844468188908084
train,1514,1378160361063041439
train,1516,14435728251762431223
train,1517,13806398585976261423
train,1518,2314355766595058403
train,1519,8562678507013604755
train,1520,13052852389533457310
train,1522,4261926717090881150
train,1526,8813459275462154891
train,1527,4261926717090881150
train,1528,2804036452383970560
train,1529,9216328605101287225
train,1530,10539271283961051071
train,1531,14547390297170085011
train,1536,16069905982438259650
train,1543,17951410366048416543
train,1544,9216328605101287225
train,1545,3193110456536102066
train,1546,2804036452383970560
train,1547,579736006479800074
train,1549,12816177013697617925
train,1550,3494250555080783753
train,1551,13753303497944442308
train,1552,7069279127234648490
train,1553,3494250555080783753
train,1556,3933886296999063760
train,1558,7296031158140813817
train,1559,7069279127234648490
train,1561,18393380424088899902
train,1563,4155552024635161694
train,1565,17533524623644286140
train,1569,9728360064296503812
train,1570,13344013943894260190
train,1572,3371631208540637995
train,1575,9415233787243991652
train,1576,222992878073105781
train,1577,8793357247245534573
train,1578,3933886296999063760
train,1581,17951410366048416543
train,1584,12112510911978131146
train,1585,9728360064296503812
train,1588,14547390297170085011
train,1589,11892504857466714026
train,1591,833253205382390921
train,1593,2314355766595058403
train,1595,10395993465976512970
train,1596,9216328605101287225
train,1597,7681735671422946543
train,1599,7681735671422946543
train,1600,11892504857466714026
train,1601,13344013943894260190
train,1602,13806398585976261423
train,1603,689847661215077168
train,1604,8813459275462154891
train,1607,8793357247245534573
train,1608,9415233787243991652
train,1609,2216844718377656366
train,1610,222992878073105781
train,1614,9216328605101287225
train,1615,2314355766595058403
train,1618,4155552024635161694
train,1619,12886194249589357920
train,1622,12886194249589357920
train,1624,18237334030368139870
train,1625,8793357247245534573
train,1626,16164245777420927440
train,1627,380264510751012186
train,1631,12882774050561771087
train,1632,12849312948239067464
train,1633,15363031408316951214
train,1634,13370015301709921327
train,1635,7136007211031035799
train,1637,222992878073105781
train,1639,2359625090975412513
train,1641,10539271283961051071
train,1646,11854955608364436255
train,1647,14435728251762431223
train,1654,3141391476646313355
train,1655,7681735671422946543
train,1659,12112510911978131146
train,1661,7155552337602576564
train,1663,16130397955524846863
train,1664,6325844468188908084
train,1665,1633077101789385956
train,1666,8562678507013604755
train,1668,833253205382390921
train,1671,13370015301709921327
train,1672,8562678507013604755
train,1676,2217437892012799629
train,1679,2359625090975412513
train,1682,16130397955524846863
train,1685,6898913632721408619
train,1688,9184494546452176042
train,1690,12816177013697617925
train,1692,222992878073105781
train,1693,10743645008157788724
train,1694,7286060296444835846
train,1695,15363031408316951214
train,1696,18237334030368139870
train,1698,10743645008157788724
train,1703,6325844468188908084
train,1704,11723817789070393620
train,1706,1633077101789385956
train,1710,6563696386679920944
train,1711,18026431441542812131
train,1713,6325844468188908084
train,1715,10539271283961051071
train,1716,8562678507013604755
train,1718,4253972365711734043
train,1721,15363031408316951214
train,1723,10990274489596691850
train,1724,2447368541047246097
train,1725,13806398585976261423
train,1727,16069905982438259650
train,1728,18237334030368139870
train,1734,10539271283961051071
train,1735,10395993465976512970
train,1738,4261926717090881150
train,1740,7069279127234648490
train,1742,2804036452383970560
train,1743,6325844468188908084
train,1744,3141391476646313355
train,1747,15180030701036252205
train,1748,17951410366048416543
train,1750,9415233787243991652
train,1754,12886194249589357920
train,1756,2447368541047246097
train,1759,17533524623644286140
train,1762,579736006479800074
train,1763,9216328605101287225
train,1764,222992878073105781
train,1766,2447368541047246097
train,1767,10395993465976512970
train,1768,12816177013697617925
train,1770,6898913632721408619
train,1772,689847661215077168
train,1773,579736006479800074
train,1777,3212080770719938515
train,1780,11533471517763731933
train,1781,12816177013697617925
train,1782,7155552337602576564
train,1783,14547390297170085011
train,1786,12112510911978131146
train,1787,7286060296444835846
train,1788,13753303497944442308
train,1789,4556256472297801959
train,1790,17951410366048416543
train,1792,12112510911978131146
train,1793,12882774050561771087
train,1794,2447368541047246097
train,1795,13370015301709921327
train,1797,1378160361063041439
train,1798,18393380424088899902
train,1800,17234994038809733169
train,1802,13161242281976296834
train,1804,13753303497944442308
train,1805,18237334030368139870
train,1808,13806398585976261423
train,1810,18393380424088899902
train,1811,17533524623644286140
train,1813,12112510911978131146
train,1815,11892504857466714026
train,1818,579736006479800074
train,1819,2216844718377656366
train,1823,1633077101789385956
train,1824,3141391476646313355
train,1825,16069905982438259650
train,1828,833253205382390921
train,1829,13149960228396626776
train,1830,2033506848451370756
train,1832,6898913632721408619
train,1834,13806398585976261423
train,1835,7681735671422946543
train,1837,8813459275462154891
train,1841,3193110456536102066
train,1842,7136007211031035799
train,1843,16130397955524846863
train,1846,7069279127234648490
train,1851,8562678507013604755
train,1852,13161242281976296834
train,1853,8562678507013604755
train,1854,13806398585976261423
train,1855,2804036452383970560
train,1858,11723817789070393620
train,1859,13344013943894260190
train,1861,1378160361063041439
train,1864,11723817789070393620
train,1865,7296031158140813817
train,1867,12882774050561771087
train,1868,11723817789070393620
train,1872,8813459275462154891
train,1876,2447368541047246097
train,1878,3371631208540637995
train,1879,3765765162242439701
train,1880,17533524623644286140
train,1883,10395993465976512970
train,1885,8793357247245534573
train,1888,2033506848451370756
train,1893,1378160361063041439
train,1894,17234994038809733169
train,1895,10829525609740651031
train,1900,2804036452383970560
train,1901,18393380424088899902
train,1902,15363031408316951214
train,1903,15425818973916266975
train,1908,15180030701036252205
train,1911,13370015301709921327
train,1914,7286060296444835846
train,1917,12882774050561771087
train,1923,1633077101789385956
train,1924,4261926717090881150
train,1925,13149960228396626776
train,1926,380264510751012186
train,1927,10743645008157788724
train,1931,7069279127234648490
train,1933,10829525609740651031
train,1934,16069905982438259650
train,1938,13161242281976296834
train,1942,17234994038809733169
train,1944,10539271283961051071
train,1949,10829525609740651031
train,1950,11892504857466714026
train,1952,2359625090975412513
train,1955,16164245777420927440
train,1959,2217437892012799629
train,1961,14435728251762431223
train,1962,7286060296444835846
train,1963,9184494546452176042
train,1966,17533524623644286140
train,1968,7296031158140813817
train,1970,12882774050561771087
train,1972,13052852389533457310
train,1975,222992878073105781
train,1977,12882774050561771087
train,1979,13753303497944442308
train,1980,4556256472297801959
train,1981,12849312948239067464
train,1984,15425818973916266975
train,1985,4835108955857078241
train,1987,5302328922938549098
train,1988,11892504857466714026
train,1990,17234994038809733169
train,1992,11533471517763731933
train,1994,3371631208540637995
train,1995,13370015301709921327
train,1998,7136007211031035799
train,2000,12849312948239067464
train,2001,14435728251762431223
train,2004,5302328922938549098
train,2005,15363031408316951214
train,2006,2804036452383970560
train,2007,15363031408316951214
train,2008,9728360064296503812
train,2009,11533471517763731933
train,2011,222992878073105781
train,2012,9415233787243991652
train,2013,2860266914913243763
train,2016,10395993465976512970
train,2017,14435728251762431223
train,2021,13149960228396626776
train,2024,13161242281976296834
train,2025,7296031158140813817
train,2028,2804036452383970560
train,2032,1633077101789385956
train,2033,8813459275462154891
train,2034,18026431441542812131
train,2038,11533471517763731933
train,2043,17234994038809733169
train,2045,2447368541047246097
train,2047,11892504857466714026
train,2054,689847661215077168
train,2055,13052852389533457310
train,2056,18393380424088899902
train,2059,8813459275462154891
train,2060,2359625090975412513
train,2063,5144607327742428380
train,2065,8562678507013604755
train,2069,18026431441542812131
train,2071,10539271283961051071
train,2074,17951410366048416543
train,2075,4556256472297801959
train,2077,17492872546512810480
train,2078,3193110456536102066
train,2080,13052852389533457310
train,2082,13344013943894260190
train,2086,3371631208540637995
train,2088,3933886296999063760
train,2089,14547390297170085011
train,2095,15180030701036252205
train,2096,17533524623644286140
train,2099,9216328605101287225
train,2100,13753303497944442308
train,2102,12882774050561771087
train,2103,8562678507013604755
train,2104,13161242281976296834
train,2107,3212080770719938515
train,2108,3141391476646313355
train,2109,2216844718377656366
train,2111,12886194249589357920
train,2113,7155552337602576564
train,2115,2314355766595058403
train,2117,11854955608364436255
train,2118,222992878073105781
train,2120,11892504857466714026
train,2121,779010489516208886
train,2122,3141391476646313355
train,2124,3765765162242439701
train,2125,16164245777420927440
train,2128,12849312948239067464
train,2129,8793357247245534573
train,2132,3141391476646313355
train,2133,833253205382390921
train,2134,17951410366048416543
train,2136,13370015301709921327
train,2138,2314355766595058403
train,2139,10829525609740651031
train,2141,3141391476646313355
train,2143,11533471517763731933
